Date,Value
194604,0.11
194605,0.82
194606,0.00
194607,0.09
194608,0.00
194609,0.06
194610,0.19
194611,4.93
194612,3.36
194701,1.13
194702,2.48
194703,4.17
194704,0.35
194705,0.46
194706,0.67
194707,0.00
194708,0.00
194709,0.00
194710,3.81
194711,1.12
194712,1.79
194801,0.83
194802,2.36
194803,4.01
194804,5.25
194805,0.90
194806,0.06
194807,0.02
194808,0.00
194809,0.03
194810,0.45
194811,0.69
194812,6.15
194901,1.93
194902,4.70
194903,6.77
194904,0.00
194905,0.75
194906,0.00
194907,0.08
194908,0.24
194909,0.07
194910,0.10
194911,2.26
194912,2.85
195001,9.86
195002,3.47
195003,2.61
195004,1.80
195005,0.65
195006,0.09
195007,0.00
195008,0.00
195009,0.10
195010,2.77
195011,9.39
195012,8.04
195101,5.08
195102,3.19
195103,2.54
195104,1.22
195105,0.98
195106,0.09
195107,0.01
195108,0.14
195109,0.05
195110,1.53
195111,4.20
195112,12.27
195201,12.19
195202,3.28
195203,7.02
195204,1.25
195205,0.33
195206,0.51
195207,0.07
195208,0.00
195209,0.06
195210,0.12
195211,3.34
195212,12.61
195301,4.80
195302,0.08
195303,3.04
195304,2.91
195305,0.72
195306,0.46
195307,0.00
195308,0.21
195309,0.00
195310,0.58
195311,3.47
195312,1.01
195401,5.00
195402,3.61
195403,5.81
195404,1.99
195405,0.15
195406,0.41
195407,0.03
195408,0.16
195409,0.02
195410,0.14
195411,3.27
195412,6.57
195501,6.03
195502,2.31
195503,0.36
195504,2.74
195505,0.54
195506,0.01
195507,0.05
195508,0.00
195509,0.04
195510,0.06
195511,2.64
195512,19.45
195601,10.86
195602,3.25
195603,0.24
195604,2.11
195605,1.22
195606,0.05
195607,0.03
195608,0.06
195609,0.36
195610,2.07
195611,0.04
195612,0.80
195701,4.57
195702,5.61
195703,3.55
195704,1.93
195705,4.15
195706,0.05
195707,0.00
195708,0.00
195709,1.02
195710,3.19
195711,1.39
195712,5.39
195801,7.03
195802,12.40
195803,9.63
195804,7.64
195805,0.48
195806,0.59
195807,0.07
195808,0.01
195809,0.14
195810,0.13
195811,0.49
195812,1.75
195901,6.87
195902,6.48
195903,0.57
195904,0.44
195905,0.09
195906,0.01
195907,0.00
195908,0.07
195909,1.31
195910,0.04
195911,0.00
195912,1.94
196001,6.03
196002,5.44
196003,2.17
196004,1.36
196005,0.75
196006,0.00
196007,0.01
196008,0.00
196009,0.01
196010,0.47
196011,4.99
196012,1.81
196101,2.92
196102,1.72
196103,3.97
196104,1.38
196105,1.12
196106,0.10
196107,0.01
196108,0.10
196109,0.38
196110,0.17
196111,4.31
196112,2.78
196201,2.43
196202,10.48
196203,4.10
196204,0.61
196205,0.08
196206,0.04
196207,0.02
196208,0.15
196209,0.16
196210,7.06
196211,0.73
196212,3.79
196301,5.50
196302,4.88
196303,5.27
196304,5.83
196305,0.84
196306,0.03
196307,0.00
196308,0.02
196309,0.28
196310,2.11
196311,5.76
196312,0.67
196401,5.75
196402,0.34
196403,2.58
196404,0.26
196405,0.78
196406,0.75
196407,0.04
196408,0.11
196409,0.00
196410,1.48
196411,5.10
196412,9.89
196501,5.62
196502,1.31
196503,2.73
196504,4.75
196505,0.01
196506,0.03
196507,0.02
196508,0.21
196509,0.02
196510,0.13
196511,7.10
196512,5.68
196601,3.58
196602,3.16
196603,0.77
196604,0.83
196605,0.20
196606,0.09
196607,0.11
196608,0.17
196609,0.14
196610,0.01
196611,6.18
196612,4.91
196701,12.68
196702,0.36
196703,7.47
196704,6.83
196705,0.34
196706,0.96
196707,0.00
196708,0.00
196709,0.04
196710,0.60
196711,1.91
196712,3.94
196801,7.20
196802,2.53
196803,4.56
196804,0.97
196805,0.48
196806,0.02
196807,0.00
196808,0.26
196809,0.02
196810,0.80
196811,3.41
196812,6.39
196901,12.40
196902,10.63
196903,2.15
196904,2.66
196905,0.03
196906,0.24
196907,0.01
196908,0.00
196909,0.06
196910,2.14
196911,0.99
196912,6.50
197001,11.21
197002,2.68
197003,2.19
197004,0.32
197005,0.10
197006,0.39
197007,0.00
197008,0.00
197009,0.00
197010,1.06
197011,9.11
197012,9.38
197101,1.91
197102,0.69
197103,3.78
197104,1.34
197105,0.41
197106,0.02
197107,0.02
197108,0.09
197109,0.34
197110,0.19
197111,2.23
197112,6.62
197201,1.75
197202,2.06
197203,0.28
197204,1.67
197205,0.06
197206,0.22
197207,0.03
197208,0.02
197209,0.80
197210,5.23
197211,8.47
197212,3.43
197301,10.58
197302,9.28
197303,4.02
197304,0.16
197305,0.06
197306,0.00
197307,0.00
197308,0.01
197309,0.41
197310,2.62
197311,10.05
197312,6.73
197401,4.67
197402,2.08
197403,7.27
197404,3.71
197405,0.03
197406,0.24
197407,0.16
197408,0.02
197409,0.00
197410,1.71
197411,1.15
197412,3.60
197501,2.72
197502,6.02
197503,7.66
197504,2.31
197505,0.04
197506,0.15
197507,0.14
197508,0.30
197509,0.01
197510,3.56
197511,0.73
197512,0.48
197601,0.43
197602,2.37
197603,1.86
197604,1.74
197605,0.07
197606,0.10
197607,0.03
197608,0.41
197609,0.75
197610,0.46
197611,1.64
197612,2.20
197701,2.20
197702,1.47
197703,2.94
197704,0.12
197705,1.42
197706,0.05
197707,0.07
197708,0.03
197709,1.01
197710,0.54
197711,3.06
197712,6.46
197801,11.83
197802,5.94
197803,6.54
197804,5.30
197805,0.03
197806,0.01
197807,0.00
197808,0.01
197809,0.53
197810,0.00
197811,3.06
197812,0.98
197901,8.29
197902,7.20
197903,4.51
197904,1.17
197905,0.57
197906,0.01
197907,0.10
197908,0.06
197909,0.01
197910,3.42
197911,3.27
197912,6.36
198001,6.47
198002,9.73
198003,2.67
198004,2.13
198005,0.38
198006,0.07
198007,0.10
198008,0.02
198009,0.02
198010,0.12
198011,0.41
198012,2.99
198101,7.53
198102,2.59
198103,6.04
198104,0.35
198105,0.29
198106,0.00
198107,0.03
198108,0.02
198109,0.30
198110,3.25
198111,8.19
198112,6.07
198201,11.51
198202,4.50
198203,9.88
198204,5.44
198205,0.00
198206,0.30
198207,0.02
198208,0.03
198209,1.18
198210,3.37
198211,7.79
198212,5.62
198301,10.25
198302,10.32
198303,13.36
198304,5.24
198305,0.78
198306,0.04
198307,0.04
198308,0.15
198309,0.72
198310,0.71
198311,9.64
198312,8.99
198401,0.46
198402,2.53
198403,2.24
198404,1.11
198405,0.13
198406,0.27
198407,0.01
198408,0.11
198409,0.14
198410,3.12
198411,9.31
198412,3.23
198501,1.05
198502,2.84
198503,5.76
198504,0.23
198505,0.29
198506,0.30
198507,0.12
198508,0.02
198509,0.48
198510,1.21
198511,4.47
198512,3.36
198601,5.22
198602,13.16
198603,7.95
198604,0.78
198605,0.46
198606,0.01
198607,0.07
198608,0.01
198609,1.17
198610,0.14
198611,0.23
198612,2.24
198701,4.45
198702,5.25
198703,3.86
198704,0.48
198705,0.05
198706,0.03
198707,0.01
198708,0.02
198709,0.00
198710,1.51
198711,2.50
198712,6.49
198801,4.74
198802,0.59
198803,0.16
198804,2.58
198805,0.80
198806,0.26
198807,0.01
198808,0.02
198809,0.02
198810,0.48
198811,3.85
198812,5.31
198901,2.08
198902,1.65
198903,6.53
198904,1.27
198905,0.18
198906,0.06
198907,0.00
198908,0.04
198909,0.98
198910,2.24
198911,1.91
198912,0.05
199001,4.21
199002,3.31
199003,1.45
199004,0.49
199005,3.02
199006,0.02
199007,0.05
199008,0.06
199009,0.19
199010,0.38
199011,0.57
199012,2.76
199101,0.49
199102,3.87
199103,11.24
199104,0.75
199105,0.43
199106,0.26
199107,0.03
199108,0.35
199109,0.09
199110,2.66
199111,0.91
199112,4.05
199201,2.72
199202,10.25
199203,5.16
199204,0.48
199205,0.02
199206,0.66
199207,0.01
199208,0.11
199209,0.04
199210,2.25
199211,0.28
199212,8.71
199301,12.96
199302,6.80
199303,3.45
199304,1.19
199305,1.11
199306,0.49
199307,0.01
199308,0.02
199309,0.02
199310,0.54
199311,2.59
199312,3.61
199401,2.94
199402,6.28
199403,0.59
199404,2.13
199405,1.89
199406,0.06
199407,0.02
199408,0.01
199409,0.06
199410,0.59
199411,7.64
199412,3.43
199501,13.91
199502,0.45
199503,12.12
199504,2.66
199505,1.86
199506,0.91
199507,0.01
199508,0.00
199509,0.02
199510,0.03
199511,0.15
199512,9.24
199601,8.51
199602,8.54
199603,3.45
199604,2.14
199605,2.32
199606,0.04
199607,0.01
199608,0.00
199609,0.06
199610,1.27
199611,4.15
199612,10.76
199701,11.32
199702,0.40
199703,0.62
199704,0.74
199705,0.44
199706,0.43
199707,0.00
199708,0.39
199709,0.03
199710,1.00
199711,9.22
199712,3.89
199801,12.76
199802,17.74
199803,3.58
199804,3.02
199805,3.99
199806,0.21
199807,0.04
199808,0.01
199809,0.16
199810,0.97
199811,4.63
199812,1.85
199901,6.16
199902,7.85
199903,4.12
199904,2.62
199905,0.15
199906,0.28
199907,0.00
199908,0.12
199909,0.27
199910,0.59
199911,2.66
199912,0.75
200001,8.91
200002,12.07
200003,2.61
200004,2.21
200005,1.40
200006,0.31
200007,0.01
200008,0.04
200009,0.32
200010,3.51
200011,1.16
200012,0.90
200101,5.26
200102,7.34
200103,2.34
200104,2.25
200105,0.00
200106,0.14
200107,0.04
200108,0.05
200109,0.18
200110,0.55
200111,6.40
200112,10.57
200201,2.12
200202,2.22
200203,3.29
200204,0.55
200205,0.90
200206,0.05
200207,0.01
200208,0.02
200209,0.01
200210,0.04
200211,3.59
200212,14.84
200301,1.58
200302,2.75
200303,1.79
200304,5.59
200305,1.13
200306,0.02
200307,0.00
200308,0.02
200309,0.04
200310,0.10
200311,2.65
200312,9.31
200401,3.84
200402,7.18
200403,1.07
200404,0.33
200405,0.10
200406,0.02
200407,0.03
200408,0.07
200409,0.10
200410,4.17
200411,1.70
200412,9.03
200501,5.57
200502,5.59
200503,6.31
200504,2.54
200505,1.97
200506,0.78
200507,0.02
200508,0.02
200509,0.14
200510,0.47
200511,1.79
200512,12.30
200601,4.86
200602,3.09
200603,10.83
200604,5.96
200605,0.57
200606,0.02
200607,0.01
200608,0.00
200609,0.01
200610,0.57
200611,2.43
200612,4.47
200701,1.18
200702,6.30
200703,0.70
200704,1.33
200705,0.40
200706,0.01
200707,0.06
200708,0.01
200709,0.30
200710,2.13
200711,0.85
200712,3.39
200801,10.67
200802,4.07
200803,0.29
200804,0.21
200805,0.02
200806,0.00
200807,0.01
200808,0.01
200809,0.01
200810,0.64
200811,3.14
200812,3.33
200901,1.47
200902,9.32
200903,3.34
200904,0.44
200905,1.12
200906,0.11
200907,0.02
200908,0.03
