Date,Value
195712,6.28
195801,7.45
195802,14.58
195803,10.52
195804,7.46
195805,0.51
195806,0.33
195807,0.06
195808,0.02
195809,0.30
195810,0.05
195811,0.46
195812,1.38
195901,11.06
195902,8.74
195903,0.73
195904,0.80
195905,0.04
195906,0.00
195907,0.00
195908,0.05
195909,1.37
195910,0.01
195911,0.00
195912,1.17
196001,7.58
196002,7.50
196003,2.05
196004,1.96
196005,0.55
196006,0.01
196007,0.02
196008,0.00
196009,0.03
196010,0.31
196011,5.77
196012,2.03
196101,3.63
196102,1.68
196103,4.22
196104,1.41
196105,0.94
196106,0.18
196107,0.01
196108,0.09
196109,0.21
196110,0.14
196111,4.27
196112,2.85
196201,3.54
196202,14.07
196203,4.74
196204,0.53
196205,0.07
196206,0.08
196207,0.01
196208,0.14
196209,0.10
196210,5.58
196211,0.69
196212,4.10
196301,8.39
196302,6.49
196303,6.20
196304,7.24
196305,0.74
196306,0.02
196307,0.01
196308,0.04
196309,0.29
196310,2.52
196311,7.46
196312,0.46
196401,6.12
196402,0.30
196403,3.01
196404,0.29
196405,0.81
196406,0.64
196407,0.01
196408,0.17
196409,0.06
196410,2.00
196411,5.65
196412,13.72
196501,5.92
196502,1.57
196503,3.09
196504,4.47
196505,0.01
196506,0.05
196507,0.00
196508,0.17
196509,0.01
196510,0.11
196511,8.43
196512,6.64
196601,3.30
196602,3.39
196603,0.49
196604,0.77
196605,0.18
196606,0.07
196607,0.13
196608,0.08
196609,0.22
196610,0.01
196611,7.47
196612,7.19
196701,11.85
196702,0.54
196703,8.87
196704,8.21
196705,0.32
196706,0.90
196707,0.00
196708,0.00
196709,0.03
196710,0.38
196711,2.05
196712,4.26
196801,7.57
196802,3.36
196803,5.05
196804,1.02
196805,0.55
196806,0.01
196807,0.00
196808,0.26
196809,0.02
196810,1.16
196811,4.03
196812,7.89
196901,16.83
196902,13.01
196903,2.18
196904,3.00
196905,0.04
196906,0.16
196907,0.00
196908,0.01
196909,0.08
196910,1.95
196911,1.32
196912,7.42
197001,13.35
197002,2.99
197003,3.88
197004,0.37
197005,0.04
197006,0.38
197007,0.00
197008,0.00
197009,0.00
197010,0.91
197011,10.88
197012,9.52
197101,2.18
197102,0.84
197103,3.64
197104,1.83
197105,0.61
197106,0.00
197107,0.00
197108,0.10
197109,0.28
197110,0.15
197111,2.82
197112,8.29
197201,2.24
197202,1.97
197203,0.28
197204,1.87
197205,0.06
197206,0.19
197207,0.06
197208,0.01
197209,0.85
197210,4.45
197211,10.26
197212,3.42
197301,10.78
197302,12.76
197303,4.94
197304,0.13
197305,0.02
197306,0.00
197307,0.00
197308,0.00
197309,0.29
197310,3.15
197311,9.80
197312,7.62
197401,6.16
197402,1.93
197403,9.34
197404,4.11
197405,0.02
197406,0.35
197407,0.14
197408,0.00
197409,0.00
197410,2.21
197411,1.48
197412,4.86
197501,1.98
197502,7.56
197503,8.34
197504,2.57
197505,0.02
197506,0.15
197507,0.13
197508,0.33
197509,0.02
197510,3.81
197511,0.67
197512,0.56
197601,0.40
197602,2.71
197603,2.26
197604,2.01
197605,0.04
197606,0.19
197607,0.04
197608,0.33
197609,1.17
197610,0.61
197611,2.13
197612,2.39
197701,2.31
197702,1.38
197703,2.80
197704,0.21
197705,1.48
197706,0.09
197707,0.07
197708,0.01
197709,1.21
197710,0.45
197711,2.88
197712,7.41
197801,15.16
197802,6.91
197803,7.84
197804,5.41
197805,0.02
197806,0.06
197807,0.01
197808,0.00
197809,0.82
197810,0.00
197811,3.92
197812,1.45
197901,8.93
197902,7.91
197903,4.68
197904,1.35
197905,0.52
197906,0.00
197907,0.14
197908,0.03
197909,0.00
197910,3.61
197911,2.65
197912,7.94
198001,9.08
198002,11.91
198003,2.67
198004,2.62
198005,0.58
198006,0.14
198007,0.12
198008,0.01
198009,0.01
198010,0.07
198011,0.21
198012,3.87
198101,8.55
198102,2.60
198103,7.14
198104,0.41
198105,0.30
198106,0.00
198107,0.00
198108,0.00
198109,0.16
198110,2.62
198111,8.43
198112,5.68
198201,13.04
198202,5.11
198203,10.30
198204,6.80
198205,0.02
198206,0.42
198207,0.01
198208,0.06
198209,1.29
198210,3.23
198211,8.46
198212,5.52
198301,11.81
198302,11.60
198303,15.22
198304,6.51
198305,0.72
198306,0.05
198307,0.01
198308,0.22
198309,1.18
198310,1.08
198311,10.96
198312,9.35
198401,0.48
198402,2.50
198403,2.23
198404,1.19
198405,0.10
198406,0.24
198407,0.03
198408,0.01
198409,0.16
198410,2.92
198411,10.14
198412,2.82
198501,1.31
198502,3.18
198503,6.79
198504,0.44
198505,0.24
198506,0.19
198507,0.14
198508,0.02
198509,0.51
198510,1.23
198511,5.59
198512,3.99
198601,6.19
198602,16.08
198603,9.50
198604,0.83
198605,0.44
198606,0.00
198607,0.07
198608,0.02
198609,1.35
198610,0.11
198611,0.15
198612,2.01
198701,4.07
198702,6.29
198703,4.72
198704,0.55
198705,0.02
198706,0.03
198707,0.02
198708,0.01
198709,0.00
198710,1.21
198711,2.81
198712,7.93
198801,4.24
198802,0.74
198803,0.09
198804,2.73
198805,0.82
198806,0.15
198807,0.01
198808,0.00
198809,0.01
198810,0.23
198811,4.13
198812,6.51
198901,1.97
198902,1.73
198903,7.07
198904,0.90
198905,0.17
198906,0.03
198907,0.00
198908,0.08
198909,1.09
198910,2.47
198911,1.61
198912,0.05
199001,3.95
199002,3.53
199003,2.12
199004,0.46
199005,3.67
199006,0.01
199007,0.04
199008,0.05
199009,0.38
199010,0.45
199011,0.46
199012,2.45
199101,0.60
199102,3.98
199103,14.82
199104,0.69
199105,0.19
199106,0.29
199107,0.04
199108,0.16
199109,0.06
199110,2.37
199111,1.22
199112,5.00
199201,3.22
199202,11.90
199203,5.09
199204,0.33
199205,0.01
199206,0.56
199207,0.02
199208,0.03
199209,0.01
199210,1.94
