Date,Value
194701,0.51
194702,0.69
194703,1.39
194704,0.30
194705,0.18
194706,0.02
194707,0.00
194708,0.05
194709,0.02
194710,0.36
194711,0.03
194712,0.85
194801,0.01
194802,1.79
194803,3.68
194804,2.08
194805,0.64
194806,0.11
194807,0.00
194808,0.00
194809,0.00
194810,0.09
194811,0.01
194812,3.95
194901,1.55
194902,1.57
194903,3.52
194904,0.13
194905,1.28
194906,0.05
194907,0.01
194908,0.00
194909,0.00
194910,0.02
194911,1.59
194912,3.89
195001,3.17
195002,2.22
195003,1.46
195004,0.87
195005,0.12
195006,0.02
195007,0.16
195008,0.00
195009,0.17
195010,1.07
195011,1.66
195012,0.84
195101,2.80
195102,1.61
195103,0.86
195104,2.12
195105,0.04
195106,0.00
195107,0.00
195108,0.01
195109,0.02
195110,0.71
195111,1.66
195112,4.68
195201,11.25
195202,0.70
195203,8.15
195204,1.32
195205,0.01
195206,0.03
195207,0.03
195208,0.00
195209,0.04
195210,0.03
195211,4.32
195212,6.31
195301,1.52
195302,0.17
195303,0.65
195304,1.41
195305,0.14
195306,0.08
195307,0.00
195308,0.03
195309,0.00
195310,0.00
195311,3.05
195312,0.22
195401,5.34
195402,2.43
195403,4.68
195404,0.36
195405,0.03
195406,0.02
195407,0.00
195408,0.00
195409,0.00
195410,0.00
195411,1.63
195412,2.77
195501,5.49
195502,1.94
195503,0.57
195504,2.85
195505,1.22
195506,0.02
195507,0.00
195508,0.04
195509,0.00
195510,0.00
195511,1.71
195512,6.03
195601,5.03
195602,1.09
195603,0.01
195604,2.61
195605,1.32
195606,0.00
195607,0.00
195608,0.00
195609,0.00
195610,0.75
195611,0.00
195612,0.31
195701,5.04
195702,3.25
195703,1.26
195704,1.97
195705,1.26
195706,0.18
195707,0.00
195708,0.00
195709,0.02
195710,1.33
195711,0.48
195712,4.47
195801,2.99
195802,8.19
195803,7.06
195804,6.19
195805,0.62
195806,0.00
195807,0.00
195808,0.05
195809,0.73
195810,0.01
195811,0.36
195812,0.13
195901,3.44
195902,5.98
195903,0.01
195904,0.71
195905,0.03
195906,0.00
195907,0.00
195908,0.01
195909,0.17
195910,0.00
195911,0.00
195912,1.14
196001,4.31
196002,3.95
196003,0.72
196004,2.29
196005,0.01
196006,0.00
196007,0.00
196008,0.00
196009,0.00
196010,0.52
196011,5.66
196012,0.82
196101,1.75
196102,0.23
196103,0.97
196104,0.23
196105,0.11
196106,0.03
196107,0.01
196108,0.05
196109,0.04
196110,0.01
196111,3.52
196112,2.18
196201,2.80
196202,15.42
196203,1.92
196204,0.04
196205,0.13
196206,0.02
196207,0.00
196208,0.00
196209,0.00
196210,0.51
196211,0.00
196212,0.43
196301,1.47
196302,5.40
196303,3.66
196304,2.88
196305,0.49
196306,0.23
196307,0.00
196308,0.08
196309,0.73
196310,1.27
196311,3.31
196312,0.12
196401,2.33
196402,0.12
196403,2.34
196404,1.27
196405,0.38
196406,0.12
196407,0.01
196408,0.06
196409,0.04
196410,1.54
196411,3.09
196412,3.31
196501,1.15
196502,0.59
196503,2.17
196504,5.24
196505,0.01
196506,0.00
196507,0.04
196508,0.04
196509,0.09
196510,0.01
196511,7.68
196512,4.70
196601,2.01
196602,1.23
196603,0.23
196604,0.05
196605,0.05
196606,0.01
196607,0.07
196608,0.00
196609,0.16
196610,0.03
196611,3.83
196612,5.15
196701,5.23
196702,0.50
196703,3.30
196704,5.70
196705,0.17
196706,0.16
196707,0.00
196708,0.03
196709,0.30
196710,0.00
196711,4.06
196712,1.45
196801,1.32
196802,1.44
196803,2.92
196804,1.11
196805,0.06
196806,0.00
196807,0.00
196808,0.01
196809,0.00
196810,2.05
196811,1.09
196812,2.17
196901,14.82
196902,11.47
196903,1.07
196904,2.39
196905,0.09
196906,0.02
196907,0.06
196908,0.00
196909,0.07
196910,0.15
196911,1.73
196912,0.59
197001,3.10
197002,2.91
197003,3.31
197004,0.08
197005,0.00
197006,0.01
197007,0.00
197008,0.00
197009,0.00
197010,0.05
197011,5.34
197012,4.93
197101,1.00
197102,0.86
197103,0.63
197104,0.96
197105,1.14
197106,0.01
197107,0.01
197108,0.00
197109,0.03
197110,0.35
197111,0.68
197112,7.16
197201,0.19
197202,0.39
197203,0.00
197204,0.24
197205,0.04
197206,0.02
197207,0.04
197208,0.00
197209,0.01
197210,0.58
197211,5.57
197212,1.43
197301,6.24
197302,9.17
197303,3.60
197304,0.03
197305,0.09
197306,0.01
197307,0.00
197308,0.00
197309,0.05
197310,0.64
197311,2.59
197312,2.32
197401,7.55
197402,0.12
197403,4.57
197404,0.89
197405,0.02
197406,0.00
197407,0.03
197408,0.00
197409,0.00
197410,1.17
197411,0.25
197412,6.08
197501,0.23
197502,4.57
197503,5.25
197504,1.10
197505,0.01
197506,0.01
197507,0.00
197508,0.03
197509,0.00
197510,0.64
197511,0.42
197512,0.18
197601,0.01
197602,6.56
197603,1.41
197604,1.35
197605,0.07
197606,0.14
197607,0.02
197608,0.13
197609,0.84
197610,0.66
197611,0.77
197612,0.97
197701,3.49
197702,0.15
197703,2.02
197704,0.01
197705,1.99
197706,0.02
197707,0.00
197708,0.12
197709,0.00
197710,0.05
197711,0.16
197712,4.84
197801,7.55
197802,10.60
