Date,Value
197204,7.60
197205,1.82
197206,1.18
197207,0.03
197208,0.50
197209,1.40
197210,2.45
197211,7.93
197212,14.73
197301,12.74
197302,6.43
197303,9.80
197304,1.93
197305,1.59
197306,0.68
197307,0.01
197308,0.12
197309,5.25
197310,7.24
197311,37.20
197312,19.72
197401,15.53
197402,13.31
197403,15.63
197404,6.11
197405,0.96
197406,0.65
197407,0.58
197408,0.06
197409,0.00
197410,2.03
197411,5.59
197412,13.69
197501,10.60
197502,17.89
197503,20.21
197504,5.57
197505,2.52
197506,0.40
197507,0.17
197508,1.39
197509,0.07
197510,12.64
197511,9.08
197512,9.37
197601,6.57
197602,11.57
197603,6.06
197604,3.99
197605,0.82
197606,0.44
197607,0.80
197608,2.77
197609,0.49
197610,1.43
197611,2.82
197612,1.17
197701,4.13
197702,6.14
197703,7.82
197704,1.45
197705,4.20
197706,0.34
197707,0.15
197708,1.28
197709,6.38
197710,5.29
197711,17.17
197712,19.38
197801,13.81
197802,13.71
197803,5.89
197804,9.49
197805,2.32
197806,0.75
197807,0.08
197808,2.40
197809,6.01
197810,0.10
197811,5.02
197812,5.13
197901,8.20
197902,15.88
197903,4.05
197904,6.16
197905,6.29
197906,0.46
197907,0.99
197908,0.43
197909,1.91
197910,12.09
197911,12.38
197912,11.77
198001,9.54
198002,10.20
198003,10.46
198004,6.09
198005,2.13
198006,1.25
198007,0.00
198008,0.00
198009,0.32
198010,3.70
198011,7.41
198012,12.99
198101,9.33
198102,8.24
198103,8.57
198104,2.81
198105,3.45
198106,1.75
198107,0.05
198108,0.04
198109,3.24
198110,10.83
198111,19.60
198112,27.60
198201,11.76
198202,12.38
198203,13.60
198204,14.20
198205,0.07
198206,2.18
198207,0.11
198208,0.17
198209,1.04
198210,9.67
198211,10.90
198212,20.41
198301,13.92
198302,20.38
198303,19.62
198304,6.35
198305,2.85
198306,1.07
198307,1.84
198308,2.80
198309,0.85
198310,3.12
198311,18.99
198312,25.46
198401,2.80
198402,13.16
198403,10.87
198404,6.46
198405,5.52
198406,3.00
198407,0.01
198408,0.11
198409,0.64
198410,7.97
198411,24.95
198412,5.19
198501,0.85
198502,8.16
198503,9.50
198504,1.19
198505,1.91
198506,3.20
198507,0.28
198508,0.18
198509,1.94
198510,7.67
198511,6.75
198512,5.97
198601,13.84
198602,25.96
198603,10.16
198604,3.54
198605,6.33
198606,0.51
198607,0.28
198608,0.01
198609,6.35
198610,4.74
198611,7.03
198612,6.55
198701,13.00
198702,6.99
198703,12.40
198704,1.32
198705,1.89
198706,0.39
198707,0.49
198708,0.01
198709,0.02
198710,0.21
198711,7.36
198712,20.87
198801,13.82
198802,0.65
198803,3.77
198804,5.07
198805,4.48
198806,4.77
198807,0.04
198808,0.01
198809,0.42
198810,0.53
198811,21.36
198812,8.95
198901,8.57
198902,5.28
198903,18.98
198904,4.44
198905,3.48
198906,1.10
198907,0.28
