Date,Value
196505,0.29
196506,0.49
196507,0.01
196508,0.94
196509,0.01
196510,1.13
196511,12.60
196512,9.15
196601,17.02
196602,5.88
196603,9.12
196604,2.37
196605,0.23
196606,0.43
196607,0.28
196608,0.44
196609,1.43
196610,0.88
196611,14.37
196612,12.21
196701,15.01
196702,1.33
196703,11.86
196704,6.84
196705,1.56
196706,0.32
196707,0.00
196708,0.02
196709,0.79
196710,4.22
196711,5.95
196712,8.61
196801,13.67
196802,7.55
196803,6.53
196804,0.50
196805,2.10
196806,0.22
196807,0.04
196808,1.95
196809,0.56
196810,4.30
196811,9.16
196812,19.74
196901,20.68
196902,12.47
196903,2.71
196904,4.36
196905,0.91
196906,0.68
196907,0.09
196908,0.01
196909,0.70
196910,4.57
196911,3.72
196912,18.39
197001,24.89
197002,5.20
197003,4.22
197004,2.33
197005,1.67
197006,0.44
197007,0.00
197008,0.00
197009,0.12
197010,4.08
197011,20.68
197012,17.66
197101,11.61
197102,3.77
197103,14.15
197104,4.60
197105,1.25
197106,1.20
197107,0.10
197108,0.76
197109,3.05
197110,1.77
197111,11.42
197112,12.01
197201,11.01
197202,10.50
197203,9.56
197204,4.93
197205,1.32
197206,1.00
197207,0.01
197208,0.39
197209,2.16
197210,3.09
197211,8.56
197212,11.95
197301,13.55
197302,8.31
197303,7.94
197304,1.47
197305,0.80
197306,0.12
197307,0.01
197308,0.07
197309,3.70
197310,7.20
197311,27.09
197312,14.83
197401,13.81
197402,9.77
197403,13.19
197404,5.24
197405,0.46
197406,0.64
197407,0.34
197408,0.44
197409,0.00
197410,2.38
197411,4.41
197412,11.83
197501,8.54
197502,16.27
197503,19.21
197504,4.68
197505,1.22
197506,0.39
197507,0.05
197508,0.61
197509,0.07
197510,10.81
197511,6.72
197512,6.95
197601,3.12
197602,12.34
197603,3.92
197604,4.16
197605,0.30
197606,0.14
197607,0.30
197608,1.94
197609,0.26
197610,0.48
197611,3.02
197612,0.71
197701,3.84
197702,4.49
197703,5.94
197704,1.02
197705,3.26
197706,0.10
197707,0.02
197708,0.63
197709,4.11
197710,3.52
197711,10.30
197712,14.38
197801,17.20
197802,10.57
197803,7.14
197804,7.70
197805,1.55
197806,0.31
197807,0.02
197808,0.84
197809,3.73
197810,0.04
197811,2.98
197812,2.77
197901,8.27
197902,12.07
197903,4.35
197904,5.06
197905,3.88
197906,0.13
197907,0.39
197908,0.20
197909,0.98
197910,10.91
197911,11.69
197912,7.72
198001,9.10
198002,11.91
198003,8.18
198004,5.05
198005,1.81
198006,0.50
198007,0.00
198008,0.02
198009,0.18
198010,2.83
198011,3.73
198012,11.14
198101,11.69
198102,7.60
198103,7.53
198104,1.60
198105,2.52
198106,0.54
198107,0.02
198108,0.03
198109,2.32
198110,7.50
198111,17.56
198112,18.64
198201,8.33
198202,9.56
198203,12.17
198204,10.70
198205,0.03
198206,1.51
198207,0.09
198208,0.13
198209,1.03
198210,8.41
198211,12.17
198212,18.93
198301,13.63
198302,18.75
198303,18.95
198304,7.18
198305,1.78
198306,0.46
198307,0.79
198308,1.96
198309,1.19
198310,2.47
198311,19.30
198312,22.40
198401,1.42
198402,9.61
198403,7.36
198404,5.09
198405,2.89
198406,1.60
198407,0.01
198408,0.10
198409,0.53
198410,5.93
198411,24.20
198412,4.92
198501,0.99
198502,6.24
198503,8.19
198504,0.61
198505,1.02
198506,0.87
198507,0.08
198508,0.41
198509,1.61
198510,5.24
198511,5.47
198512,5.74
198601,11.61
198602,21.98
198603,9.75
198604,1.95
198605,3.51
198606,0.20
198607,0.03
198608,0.00
198609,4.14
198610,3.01
198611,3.47
198612,6.23
198701,10.26
198702,6.23
198703,11.70
198704,1.22
198705,1.27
198706,0.20
198707,0.20
198708,0.02
198709,0.00
198710,0.81
198711,6.41
198712,19.08
198801,11.20
198802,0.47
198803,1.85
198804,3.45
198805,3.09
198806,3.31
198807,0.01
198808,0.01
198809,0.12
198810,1.03
198811,17.73
198812,8.99
198901,6.57
198902,3.68
198903,15.25
198904,3.49
198905,2.32
198906,0.61
198907,0.05
198908,0.41
198909,1.83
198910,6.23
198911,2.73
198912,1.05
199001,12.40
199002,7.21
199003,4.60
199004,1.74
199005,8.34
199006,0.62
199007,0.21
199008,1.16
199009,0.36
199010,2.51
199011,2.93
199012,3.93
199101,3.51
199102,4.48
199103,12.92
199104,3.14
199105,2.92
199106,0.43
199107,0.65
199108,0.59
199109,0.01
199110,2.90
199111,3.66
199112,4.51
199201,5.17
199202,9.58
199203,6.19
199204,4.35
199205,0.20
199206,1.81
199207,0.36
199208,0.01
199209,0.20
199210,4.82
199211,4.62
199212,16.84
199301,13.81
199302,9.06
199303,7.19
199304,8.78
199305,7.00
199306,1.76
199307,0.13
199308,0.34
199309,0.05
199310,1.53
199311,2.35
199312,11.28
199401,8.23
199402,9.72
199403,2.28
199404,3.74
199405,2.43
199406,0.61
199407,0.03
199408,0.00
199409,0.11
199410,0.93
199411,12.89
199412,9.00
199501,26.52
199502,2.95
199503,19.62
199504,9.36
199505,2.61
199506,2.26
199507,0.26
199508,0.07
199509,0.56
199510,0.50
199511,2.61
199512,22.14
199601,16.71
199602,12.77
199603,6.47
199604,7.21
199605,4.32
199606,0.12
199607,0.04
199608,0.00
199609,1.34
199610,4.89
199611,8.36
199612,29.71
199701,15.74
199702,4.32
199703,4.04
199704,4.54
199705,1.41
199706,1.58
199707,0.05
199708,0.77
199709,2.08
199710,5.20
199711,10.43
199712,7.62
199801,22.71
199802,21.55
199803,11.53
199804,3.78
199805,4.85
199806,0.25
199807,0.05
199808,0.01
199809,0.13
199810,3.41
199811,19.56
199812,7.80
199901,8.19
199902,18.61
199903,11.26
199904,3.34
199905,1.68
199906,0.04
199907,0.01
199908,0.22
199909,0.01
199910,2.79
199911,10.83
199912,5.18
200001,15.67
200002,13.70
200003,3.76
200004,3.80
200005,2.64
200006,0.73
200007,0.05
200008,0.02
200009,0.54
200010,4.90
200011,4.25
200012,3.94
200101,5.90
200102,7.49
200103,4.62
200104,3.21
200105,1.06
200106,1.13
200107,0.13
200108,0.20
200109,0.49
200110,1.99
200111,14.04
200112,16.71
200201,9.89
200202,7.71
200203,5.66
200204,2.78
200205,1.17
200206,0.18
200207,0.04
200208,0.01
200209,0.09
200210,0.05
200211,6.13
200212,33.21
200301,9.18
200302,5.55
200303,8.66
200304,14.94
200305,1.74
200306,0.06
200307,0.01
200308,0.54
200309,0.52
200310,0.33
200311,7.83
200312,18.49
200401,10.24
200402,14.71
200403,3.53
200404,2.61
200405,1.31
200406,0.09
200407,0.04
200408,0.33
200409,0.44
200410,7.61
200411,2.21
200412,13.42
200501,7.77
200502,3.38
200503,9.75
200504,7.45
200505,6.75
200506,3.60
200507,0.03
200508,0.01
200509,0.11
200510,2.88
200511,10.71
200512,23.32
200601,16.34
200602,8.62
200603,15.51
200604,6.48
200605,2.02
200606,0.45
200607,0.03
200608,0.05
200609,0.15
200610,0.65
200611,12.12
200612,13.14
200701,2.45
200702,15.69
200703,3.25
200704,4.16
200705,1.03
200706,0.37
200707,0.65
200708,0.09
200709,0.35
