Date,Value
197406,0.11
197407,0.07
197408,0.00
197409,0.00
197410,1.57
197411,0.69
197412,4.24
197501,0.57
197502,6.34
197503,5.43
197504,1.73
197505,0.01
197506,0.01
197507,0.07
197508,0.14
197509,0.05
197510,1.47
197511,0.40
197512,0.23
197601,0.10
197602,2.84
197603,1.56
197604,1.56
197605,0.01
197606,0.11
197607,0.01
197608,0.20
197609,1.18
197610,0.98
197611,1.02
197612,1.82
197701,1.99
197702,0.28
197703,1.71
197704,0.03
197705,1.69
197706,0.08
197707,0.00
197708,0.00
197709,0.32
197710,0.10
197711,0.52
197712,7.19
197801,8.53
197802,8.06
197803,6.45
197804,4.19
197805,0.02
197806,0.02
197807,0.00
197808,0.00
197809,0.47
197810,0.00
197811,3.43
197812,1.17
197901,6.46
197902,4.63
197903,3.60
197904,0.37
197905,0.14
197906,0.00
197907,0.09
197908,0.02
197909,0.01
197910,1.32
197911,1.98
197912,4.14
198001,5.90
198002,8.11
198003,2.47
198004,1.68
198005,0.34
198006,0.01
198007,0.14
198008,0.00
198009,0.02
198010,0.06
198011,0.07
198012,1.41
198101,5.16
198102,1.64
198103,5.17
198104,1.04
198105,0.09
198106,0.00
198107,0.00
198108,0.00
198109,0.00
198110,1.58
198111,4.86
198112,1.51
198201,5.56
198202,1.68
198203,6.35
198204,4.06
198205,0.01
198206,0.29
198207,0.01
198208,0.00
198209,1.20
198210,1.46
198211,5.53
198212,4.36
198301,8.61
198302,6.29
198303,9.61
198304,4.13
198305,0.24
198306,0.05
198307,0.00
198308,0.16
198309,0.97
198310,1.11
198311,4.88
198312,5.43
198401,0.23
198402,1.21
198403,1.00
198404,0.44
198405,0.02
198406,0.04
198407,0.01
198408,0.02
198409,0.06
198410,1.11
198411,5.00
198412,3.47
198501,0.59
198502,1.15
198503,3.55
198504,0.35
198505,0.06
198506,0.03
198507,0.05
198508,0.01
198509,0.14
198510,0.88
198511,4.54
198512,1.65
198601,2.91
198602,8.90
198603,6.51
198604,0.93
198605,0.16
198606,0.00
198607,0.04
198608,0.00
198609,0.89
198610,0.01
198611,0.32
198612,1.31
198701,3.06
198702,3.59
198703,3.72
198704,0.41
198705,0.12
198706,0.03
198707,0.01
198708,0.00
198709,0.01
198710,1.91
198711,1.76
198712,4.83
198801,2.64
198802,1.98
198803,0.27
198804,1.94
198805,0.57
198806,0.21
198807,0.00
198808,0.00
198809,0.00
198810,0.02
198811,1.74
198812,4.31
198901,1.04
198902,1.88
198903,2.10
198904,0.48
198905,0.14
198906,0.00
198907,0.00
198908,0.01
198909,1.22
198910,1.11
198911,0.98
198912,0.05
199001,3.21
199002,2.50
199003,1.09
199004,0.38
199005,1.26
199006,0.00
199007,0.00
199008,0.01
199009,0.33
199010,0.06
199011,0.32
199012,1.19
199101,0.58
199102,2.87
199103,12.07
199104,0.34
199105,0.14
199106,0.06
199107,0.00
199108,0.05
199109,0.06
199110,1.01
199111,0.27
199112,4.17
199201,2.25
199202,7.81
199203,4.03
199204,0.06
199205,0.00
199206,0.04
199207,0.06
199208,0.00
199209,0.00
199210,1.21
199211,0.08
199212,5.75
199301,11.43
