Date,Value
200006,0.13
200007,0.00
200008,0.01
200009,0.09
200010,1.64
200011,0.04
200012,0.10
200101,5.28
200102,5.59
200103,3.82
200104,1.56
200105,0.00
200106,0.00
200107,0.05
200108,0.00
200109,0.01
200110,0.42
200111,3.37
200112,2.60
200201,1.05
200202,0.50
200203,1.27
200204,0.54
200205,0.21
200206,0.00
200207,0.00
200208,0.00
200209,0.03
200210,0.01
200211,3.18
200212,5.23
200301,0.34
200302,2.71
200303,1.78
200304,1.77
200305,1.25
200306,0.00
200307,0.08
200308,0.02
200309,0.00
200310,0.13
200311,1.38
200312,3.03
200401,0.98
200402,4.89
200403,0.52
200404,0.03
200405,0.00
200406,0.00
200407,0.00
200408,0.00
200409,0.00
200410,3.95
200411,1.58
200412,6.64
200501,6.35
200502,4.74
200503,3.05
200504,1.12
200505,1.12
200506,0.02
200507,0.00
200508,0.03
200509,0.04
200510,0.26
200511,0.65
200512,2.38
200601,5.10
200602,1.34
200603,4.45
200604,3.96
200605,1.23
200606,0.00
200607,0.01
200608,0.00
200609,0.00
200610,0.36
200611,0.32
200612,1.44
200701,1.10
200702,2.59
200703,0.22
200704,0.55
200705,0.02
200706,0.00
200707,0.00
200708,0.09
200709,0.05
200710,0.61
200711,0.11
200712,2.41
200801,8.30
200802,2.19
200803,0.06
200804,0.38
200805,0.07
200806,0.00
200807,0.00
200808,0.01
200809,0.00
200810,0.19
200811,1.39
200812,1.72
200901,0.84
200902,4.37
200903,1.27
200904,0.30
200905,0.23
200906,0.13
200907,0.00
200908,0.02
200909,0.04
200910,2.76
200911,0.08
200912,3.47
201001,6.68
201002,3.78
201003,0.90
201004,2.48
201005,0.16
201006,0.00
201007,0.04
201008,0.00
201009,0.00
201010,1.51
201011,1.78
201012,10.12
201101,1.88
201102,2.82
201103,5.74
201104,0.27
201105,0.97
201106,0.25
201107,0.01
201108,0.01
201109,0.05
201110,0.97
201111,2.34
201112,0.17
201201,2.40
201202,0.41
201203,2.69
201204,2.72
201205,0.01
201206,0.00
201207,0.01
201208,0.01
201209,0.01
201210,0.43
201211,1.10
201212,4.11
201301,0.94
201302,0.49
201303,0.73
201304,0.09
201305,0.16
201306,0.00
201307,0.01
201308,0.00
201309,0.00
201310,0.18
201311,0.30
201312,0.22
201401,0.01
201402,3.02
201403,1.78
201404,0.90
201405,0.01
201406,0.00
201407,0.01
201408,0.00
201409,0.01
201410,0.29
201411,0.97
201412,5.18
201501,0.35
201502,1.87
201503,0.19
201504,0.72
201505,0.18
201506,0.07
201507,0.13
201508,0.00
201509,0.05
201510,0.14
201511,1.36
201512,1.59
201601,5.29
201602,0.63
201603,3.38
201604,0.42
201605,0.18
201606,0.00
201607,0.00
201608,0.00
201609,0.00
201610,1.74
201611,1.67
201612,2.75
201701,10.07
201702,6.91
201703,1.44
201704,1.45
201705,0.36
201706,0.00
201707,0.00
201708,0.01
201709,0.26
201710,0.07
201711,0.25
201712,0.07
201801,2.47
201802,0.24
201803,6.71
201804,0.33
201805,0.01
201806,0.00
201807,0.00
201808,0.00
201809,0.00
201810,0.37
201811,3.00
201812,1.05
201901,5.47
