Date,Value
199810,3.06
199811,14.09
199812,5.41
199901,4.38
199902,10.33
199903,8.94
199904,1.79
199905,1.62
199906,0.15
199907,0.04
199908,0.31
199909,0.06
199910,1.61
199911,7.36
199912,3.02
200001,9.71
200002,7.00
200003,2.82
200004,2.15
200005,1.87
200006,0.54
200007,0.04
200008,0.00
200009,0.55
200010,3.00
200011,3.52
200012,1.97
200101,3.80
200102,3.61
200103,2.46
200104,2.54
200105,0.72
200106,0.69
200107,0.20
200108,0.21
200109,0.29
200110,1.00
200111,7.71
200112,11.57
200201,6.38
200202,5.77
200203,4.32
200204,2.43
200205,0.55
200206,0.28
200207,0.04
200208,0.01
200209,0.06
200210,0.07
200211,2.66
200212,23.31
200301,5.51
200302,3.84
200303,4.91
200304,11.24
200305,1.74
200306,0.04
200307,0.02
200308,0.49
200309,0.36
200310,0.56
200311,5.78
200312,11.35
200401,6.30
200402,8.13
200403,2.39
200404,1.68
200405,1.38
200406,0.06
200407,0.06
200408,0.43
200409,0.68
200410,5.71
200411,1.87
200412,9.44
200501,5.92
200502,2.41
200503,6.24
200504,4.70
200505,3.90
200506,3.08
200507,0.06
200508,0.07
200509,0.08
200510,2.40
200511,8.52
200512,12.72
200601,12.09
200602,6.34
200603,11.12
200604,4.08
200605,1.04
200606,0.35
200607,0.04
200608,0.00
200609,0.09
200610,0.58
200611,7.42
200612,7.10
200701,1.86
200702,11.86
200703,2.50
200704,2.72
200705,0.87
200706,0.46
200707,0.98
200708,0.08
200709,0.60
200710,4.93
200711,2.33
200712,7.30
200801,9.70
200802,2.73
200803,3.16
200804,2.12
200805,0.04
200806,0.24
200807,0.02
200808,0.48
200809,0.05
200810,0.93
200811,4.06
200812,6.67
200901,1.58
200902,6.20
200903,5.45
200904,1.24
200905,2.93
200906,0.19
200907,0.06
200908,0.02
200909,1.03
200910,1.95
200911,4.15
200912,4.17
201001,9.29
201002,4.20
201003,6.06
201004,7.76
201005,3.51
201006,2.32
201007,0.04
201008,0.17
201009,1.39
201010,4.27
201011,4.70
201012,10.08
201101,2.23
201102,3.63
201103,11.89
201104,4.08
201105,1.43
201106,1.30
201107,0.17
201108,0.04
201109,0.37
201110,4.21
201111,3.86
201112,2.22
201201,7.76
201202,2.63
201203,12.03
201204,4.77
201205,0.77
201206,2.00
201207,0.68
201208,0.08
201209,0.04
201210,2.73
201211,6.37
201212,10.97
201301,2.56
201302,1.78
201303,3.09
201304,2.44
201305,1.17
201306,0.43
201307,0.00
201308,0.08
201309,3.15
201310,0.06
201311,1.29
201312,0.56
201401,1.35
201402,6.09
201403,6.24
201404,1.37
201405,0.58
