Date,Value
200601,11.65
200602,2.55
200603,2.18
200604,2.74
200605,1.65
200606,1.68
200607,0.06
200608,0.02
200609,1.43
200610,1.55
200611,15.64
200612,7.30
200701,6.23
200702,3.39
200703,4.43
200704,0.69
200705,1.47
200706,1.34
200707,1.44
200708,0.74
200709,3.16
200710,3.32
200711,3.71
200712,9.08
200801,4.27
200802,1.47
200803,3.66
200804,1.91
200805,0.89
200806,1.64
200807,0.48
200808,2.88
200809,0.78
200810,2.18
200811,6.52
200812,4.11
200901,5.40
200902,1.51
200903,4.16
200904,3.37
200905,3.61
200906,0.19
200907,0.06
200908,1.16
200909,1.76
200910,5.54
200911,8.97
200912,2.75
201001,6.18
201002,3.53
201003,3.76
201004,3.50
201005,2.83
201006,2.50
201007,0.31
201008,0.64
201009,4.80
201010,5.24
201011,5.06
201012,8.70
201101,4.99
201102,3.06
201103,6.29
201104,4.47
201105,3.20
201106,1.42
201107,0.70
201108,0.13
201109,1.30
201110,3.45
201111,5.16
201112,2.25
201201,6.82
201202,3.63
201203,7.20
201204,2.68
201205,2.06
201206,2.96
201207,1.04
201208,0.00
201209,0.04
201210,6.70
201211,8.29
201212,6.85
201301,4.16
201302,1.59
201303,2.74
201304,5.89
201305,2.38
201306,1.30
201307,0.00
201308,1.35
201309,6.17
201310,1.54
201311,3.79
201312,1.67
201401,3.70
201402,6.11
201403,9.45
201404,4.18
201405,3.15
201406,0.74
201407,0.77
201408,1.81
201409,2.23
201410,6.75
201411,4.85
201412,4.80
201501,3.66
201502,5.28
201503,4.47
201504,2.03
201505,0.58
201506,0.23
201507,0.09
201508,3.28
201509,0.83
201510,4.82
201511,8.37
201512,11.20
201601,7.46
201602,5.97
201603,5.52
201604,1.19
201605,0.94
201606,1.78
201607,0.72
201608,0.17
201609,1.06
201610,10.04
201611,6.48
201612,3.88
201701,4.22
201702,8.86
201703,7.33
201704,4.21
201705,2.29
201706,1.52
201707,0.00
201708,0.02
201709,0.59
201710,4.81
201711,8.65
201712,5.44
201801,8.12
201802,2.17
201803,2.44
201804,5.70
201805,0.12
201806,0.63
201807,0.05
201808,0.20
201809,1.05
201810,3.78
201811,5.43
201812,6.09
201901,3.83
