Date,Value
200303,1.66
200304,0.49
200305,0.95
200306,0.00
200307,0.02
200308,0.00
200309,0.00
200310,0.71
200311,0.80
200312,1.14
200401,0.49
200402,4.61
200403,0.77
200404,0.03
200405,0.04
200406,0.00
200407,0.00
200408,0.00
200409,0.00
200410,3.78
200411,0.11
200412,6.50
200501,6.87
200502,6.95
200503,1.08
200504,0.90
200505,0.33
200506,0.00
200507,0.00
200508,0.00
200509,0.25
200510,1.01
200511,0.47
200512,0.95
200601,1.42
200602,2.03
200603,2.52
200604,1.64
200605,0.60
200606,0.01
200607,0.10
200608,0.01
200609,0.00
200610,0.00
200611,0.25
200612,0.61
200701,0.39
200702,0.82
200703,0.09
200704,0.36
200705,0.00
200706,0.00
200707,0.01
200708,0.00
200709,0.49
200710,0.64
200711,0.50
200712,1.59
200801,4.67
200802,2.17
200803,0.03
200804,0.03
200805,0.11
200806,0.00
200807,0.00
200808,0.00
200809,0.00
200810,0.00
200811,1.50
200812,2.51
200901,0.51
200902,3.41
200903,0.05
200904,0.00
200905,0.00
200906,0.15
200907,0.00
200908,0.00
200909,0.00
200910,1.30
200911,0.00
200912,2.05
201001,4.30
201002,3.23
201003,0.21
201004,1.25
201005,0.08
201006,0.00
201007,0.00
201008,0.00
201009,0.00
201010,1.56
201011,0.59
201012,8.83
201101,0.81
201102,1.47
201103,4.04
201104,0.00
201105,0.53
201106,0.02
201107,0.00
201108,0.00
201109,0.01
201110,0.63
201111,1.69
201112,0.67
201201,1.19
201202,0.12
201203,1.78
201204,1.51
201205,0.01
201206,0.00
201207,0.00
201208,0.00
201209,0.00
201210,0.15
201211,1.31
201212,2.82
201301,1.30
201302,0.20
201303,0.66
201304,0.06
201305,0.39
201306,0.00
201307,0.03
201308,0.00
201309,0.00
201310,0.02
201311,0.69
201312,0.30
201401,0.00
201402,2.79
201403,0.36
201404,0.26
201405,0.00
201406,0.00
201407,0.14
201408,0.03
201409,0.02
201410,0.24
201411,0.42
201412,4.04
201501,1.25
201502,0.27
201503,0.49
201504,0.11
201505,0.43
201506,0.01
201507,0.35
201508,0.00
201509,1.81
201510,0.10
201511,0.06
201512,1.08
201601,2.95
201602,0.73
201603,1.46
201604,0.29
201605,0.59
201606,0.00
201607,0.00
201608,0.00
201609,0.01
201610,0.36
201611,1.11
201612,2.79
201701,7.44
201702,4.05
201703,0.08
201704,0.38
201705,0.13
201706,0.00
201707,0.00
201708,0.00
201709,0.08
201710,0.00
201711,0.10
201712,0.01
201801,1.40
201802,0.10
201803,2.07
201804,0.05
201805,0.06
201806,0.00
201807,0.00
201808,0.00
201809,0.00
201810,0.58
201811,2.09
201812,1.45
201901,5.52
