Date,Value
194709,2.10
194710,8.47
194711,4.28
194712,5.74
194801,5.33
194802,6.65
194803,3.16
194804,3.97
194805,5.95
194806,3.21
194807,1.84
194808,1.92
194809,2.82
194810,2.68
194811,7.84
194812,8.08
194901,1.35
194902,8.75
194903,3.29
194904,1.62
194905,1.45
194906,0.86
194907,0.76
194908,0.68
194909,1.77
194910,3.46
194911,7.63
194912,7.07
195001,7.37
195002,6.96
195003,7.16
195004,3.37
195005,1.29
195006,2.10
195007,0.94
195008,1.20
195009,1.19
195010,7.98
195011,7.39
195012,7.22
195101,7.92
195102,6.87
195103,4.47
195104,0.82
195105,2.11
195106,1.29
195107,0.43
195108,1.18
195109,2.11
195110,6.44
195111,5.86
195112,5.95
195201,5.16
195202,3.36
195203,3.06
195204,1.78
195205,1.44
195206,2.45
195207,0.38
195208,0.72
195209,0.59
195210,0.87
195211,1.44
195212,6.56
195301,14.09
195302,3.81
195303,3.58
195304,2.89
195305,2.96
195306,2.32
195307,0.40
195308,1.69
195309,1.77
195310,3.16
195311,6.11
195312,8.06
195401,9.61
195402,5.72
195403,2.66
195404,2.95
195405,1.54
195406,2.70
195407,1.27
195408,2.03
195409,1.95
195410,2.67
195411,6.88
195412,5.24
195501,3.12
195502,4.19
195503,4.52
195504,4.44
195505,1.87
195506,1.50
195507,2.32
195508,0.10
195509,1.80
195510,6.99
195511,8.99
195512,9.08
195601,8.23
195602,4.20
195603,6.14
195604,0.69
195605,1.29
195606,3.01
195607,0.59
195608,1.51
195609,2.17
195610,6.27
195611,2.31
195612,6.57
195701,3.17
195702,5.30
195703,6.20
195704,2.45
195705,2.69
195706,1.93
195707,0.91
195708,1.08
195709,0.90
195710,3.93
195711,3.22
195712,7.43
195801,7.19
195802,6.15
195803,2.80
195804,4.70
195805,1.12
195806,1.99
195807,0.52
195808,0.45
195809,1.88
195810,3.76
195811,9.12
195812,6.69
195901,8.61
195902,3.70
195903,4.67
195904,3.38
195905,2.44
195906,1.90
195907,0.51
195908,0.99
195909,5.00
195910,4.23
195911,6.36
195912,4.98
196001,4.36
196002,5.12
196003,4.82
196004,3.94
196005,4.20
196006,0.96
196007,0.03
196008,1.97
196009,1.17
196010,3.89
196011,8.33
196012,3.59
196101,6.72
196102,10.06
196103,5.92
196104,3.14
196105,3.02
196106,1.12
196107,0.75
196108,1.04
196109,1.31
196110,3.94
196111,4.75
196112,6.98
196201,3.39
196202,2.62
196203,4.15
196204,3.52
196205,2.95
196206,1.22
196207,0.47
196208,2.05
196209,2.28
196210,4.05
196211,8.59
196212,4.94
196301,1.94
196302,5.14
196303,3.86
196304,3.92
196305,1.78
196306,1.58
196307,1.52
196308,1.12
196309,1.45
196310,4.28
196311,7.56
196312,5.19
196401,9.57
196402,2.09
196403,4.58
196404,2.43
196405,1.40
196406,2.75
196407,1.29
196408,1.78
196409,2.14
196410,1.94
196411,6.55
196412,8.59
196501,7.91
196502,4.64
196503,0.86
196504,3.19
196505,1.94
196506,0.86
196507,0.77
196508,2.03
196509,0.74
196510,2.35
196511,5.53
196512,5.71
196601,6.77
196602,2.87
196603,5.19
196604,1.41
196605,1.38
196606,1.89
196607,1.67
196608,0.55
196609,1.54
196610,3.63
196611,6.25
196612,8.51
196701,9.20
196702,3.75
196703,4.80
196704,2.98
196705,1.34
196706,1.57
196707,0.20
196708,0.07
196709,1.21
196710,7.94
196711,3.32
196712,6.44
196801,7.08
196802,6.00
196803,4.43
196804,2.23
196805,1.96
196806,2.47
196807,0.67
196808,3.23
196809,2.44
196810,5.00
196811,6.33
196812,8.12
196901,7.57
196902,3.51
196903,2.43
196904,3.74
196905,2.14
196906,1.58
196907,0.49
196908,0.39
196909,3.88
196910,2.28
196911,2.74
196912,6.48
197001,9.19
197002,3.24
197003,2.84
197004,4.03
197005,1.18
197006,0.96
197007,0.70
197008,0.26
197009,2.45
197010,3.37
197011,5.81
197012,8.21
197101,9.09
197102,4.17
197103,7.10
197104,2.32
197105,2.04
197106,2.57
197107,0.80
197108,0.74
197109,2.97
197110,3.33
197111,5.75
197112,7.97
197201,7.72
