"","Date","Value","Index"
"1301",1978-09-01,26.15,"ENSO"
"1450",1978-10-01,26.39,"ENSO"
"1599",1978-11-01,26.5,"ENSO"
"1748",1978-12-01,26.66,"ENSO"
"110",1979-01-01,26.63,"ENSO"
"259",1979-02-01,26.86,"ENSO"
"408",1979-03-01,27.38,"ENSO"
"557",1979-04-01,27.94,"ENSO"
"706",1979-05-01,27.77,"ENSO"
"855",1979-06-01,27.72,"ENSO"
"1004",1979-07-01,27.02,"ENSO"
"1153",1979-08-01,27.09,"ENSO"
"1302",1979-09-01,27.23,"ENSO"
"1451",1979-10-01,27.05,"ENSO"
"1600",1979-11-01,27,"ENSO"
"1749",1979-12-01,27.28,"ENSO"
"111",1980-01-01,27.13,"ENSO"
"260",1980-02-01,27.09,"ENSO"
"409",1980-03-01,27.35,"ENSO"
"558",1980-04-01,27.97,"ENSO"
"707",1980-05-01,28,"ENSO"
"856",1980-06-01,28.05,"ENSO"
"1005",1980-07-01,27.25,"ENSO"
"1154",1980-08-01,26.65,"ENSO"
"1303",1980-09-01,26.63,"ENSO"
"1452",1980-10-01,26.63,"ENSO"
"1601",1980-11-01,26.75,"ENSO"
"1750",1980-12-01,26.94,"ENSO"
"112",1981-01-01,26.12,"ENSO"
"261",1981-02-01,26.31,"ENSO"
"410",1981-03-01,27.24,"ENSO"
"559",1981-04-01,27.6,"ENSO"
"708",1981-05-01,27.76,"ENSO"
"857",1981-06-01,27.54,"ENSO"
"1006",1981-07-01,26.79,"ENSO"
"1155",1981-08-01,26.7,"ENSO"
"1304",1981-09-01,26.68,"ENSO"
"1453",1981-10-01,26.7,"ENSO"
"1602",1981-11-01,26.39,"ENSO"
"1751",1981-12-01,26.65,"ENSO"
"113",1982-01-01,26.54,"ENSO"
"262",1982-02-01,26.64,"ENSO"
"411",1982-03-01,27.24,"ENSO"
"560",1982-04-01,28.01,"ENSO"
"709",1982-05-01,28.51,"ENSO"
"858",1982-06-01,28.61,"ENSO"
"1007",1982-07-01,27.86,"ENSO"
"1156",1982-08-01,27.8,"ENSO"
"1305",1982-09-01,28.14,"ENSO"
"1454",1982-10-01,28.73,"ENSO"
"1603",1982-11-01,28.72,"ENSO"
"1752",1982-12-01,28.92,"ENSO"
"114",1983-01-01,29.01,"ENSO"
"263",1983-02-01,28.98,"ENSO"
"412",1983-03-01,28.95,"ENSO"
"561",1983-04-01,28.89,"ENSO"
"710",1983-05-01,28.99,"ENSO"
"859",1983-06-01,28.31,"ENSO"
"1008",1983-07-01,27.11,"ENSO"
"1157",1983-08-01,26.75,"ENSO"
"1306",1983-09-01,26.26,"ENSO"
"1455",1983-10-01,25.7,"ENSO"
"1604",1983-11-01,25.52,"ENSO"
"1753",1983-12-01,25.64,"ENSO"
"115",1984-01-01,25.78,"ENSO"
"264",1984-02-01,26.23,"ENSO"
"413",1984-03-01,26.78,"ENSO"
"562",1984-04-01,27.17,"ENSO"
"711",1984-05-01,27.22,"ENSO"
"860",1984-06-01,26.79,"ENSO"
"1009",1984-07-01,26.82,"ENSO"
"1158",1984-08-01,26.47,"ENSO"
"1307",1984-09-01,26.4,"ENSO"
"1456",1984-10-01,25.9,"ENSO"
"1605",1984-11-01,25.48,"ENSO"
"1754",1984-12-01,25.05,"ENSO"
"116",1985-01-01,25.69,"ENSO"
"265",1985-02-01,25.85,"ENSO"
"414",1985-03-01,26.3,"ENSO"
"563",1985-04-01,26.79,"ENSO"
"712",1985-05-01,26.97,"ENSO"
"861",1985-06-01,26.93,"ENSO"
"1010",1985-07-01,26.62,"ENSO"
"1159",1985-08-01,26.38,"ENSO"
"1308",1985-09-01,26.18,"ENSO"
"1457",1985-10-01,26.09,"ENSO"
"1606",1985-11-01,26.22,"ENSO"
"1755",1985-12-01,26.19,"ENSO"
"117",1986-01-01,25.79,"ENSO"
"266",1986-02-01,26.12,"ENSO"
"415",1986-03-01,26.75,"ENSO"
"564",1986-04-01,27.36,"ENSO"
"713",1986-05-01,27.39,"ENSO"
"862",1986-06-01,27.61,"ENSO"
"1011",1986-07-01,27.38,"ENSO"
"1160",1986-08-01,27.11,"ENSO"
"1309",1986-09-01,27.34,"ENSO"
"1458",1986-10-01,27.63,"ENSO"
"1607",1986-11-01,27.7,"ENSO"
"1756",1986-12-01,27.56,"ENSO"
"118",1987-01-01,27.77,"ENSO"
"267",1987-02-01,27.94,"ENSO"
"416",1987-03-01,28.5,"ENSO"
"565",1987-04-01,28.66,"ENSO"
"714",1987-05-01,28.77,"ENSO"
"863",1987-06-01,28.92,"ENSO"
"1012",1987-07-01,28.56,"ENSO"
"1161",1987-08-01,28.36,"ENSO"
"1310",1987-09-01,28.28,"ENSO"
"1459",1987-10-01,28.1,"ENSO"
"1608",1987-11-01,27.94,"ENSO"
"1757",1987-12-01,27.64,"ENSO"
"119",1988-01-01,27.27,"ENSO"
"268",1988-02-01,27.11,"ENSO"
"417",1988-03-01,27.54,"ENSO"
"566",1988-04-01,27.28,"ENSO"
"715",1988-05-01,26.82,"ENSO"
"864",1988-06-01,26.23,"ENSO"
"1013",1988-07-01,25.69,"ENSO"
"1162",1988-08-01,25.43,"ENSO"
"1311",1988-09-01,25.42,"ENSO"
"1460",1988-10-01,24.65,"ENSO"
"1609",1988-11-01,24.48,"ENSO"
"1758",1988-12-01,24.6,"ENSO"
"120",1989-01-01,24.63,"ENSO"
"269",1989-02-01,25.39,"ENSO"
"418",1989-03-01,25.93,"ENSO"
"567",1989-04-01,26.66,"ENSO"
"716",1989-05-01,27.06,"ENSO"
"865",1989-06-01,27.04,"ENSO"
"1014",1989-07-01,26.76,"ENSO"
"1163",1989-08-01,26.29,"ENSO"
"1312",1989-09-01,26.37,"ENSO"
"1461",1989-10-01,26.33,"ENSO"
"1610",1989-11-01,26.36,"ENSO"
"1759",1989-12-01,26.46,"ENSO"
"121",1990-01-01,26.6,"ENSO"
"270",1990-02-01,27.12,"ENSO"
"419",1990-03-01,27.46,"ENSO"
"568",1990-04-01,28.03,"ENSO"
"717",1990-05-01,28.19,"ENSO"
"866",1990-06-01,27.69,"ENSO"
"1015",1990-07-01,27.37,"ENSO"
"1164",1990-08-01,27.05,"ENSO"
"1313",1990-09-01,26.87,"ENSO"
"1462",1990-10-01,26.86,"ENSO"
"1611",1990-11-01,26.73,"ENSO"
"1760",1990-12-01,26.9,"ENSO"
"122",1991-01-01,27.09,"ENSO"
"271",1991-02-01,27.08,"ENSO"
"420",1991-03-01,27.36,"ENSO"
"569",1991-04-01,27.98,"ENSO"
"718",1991-05-01,28.3,"ENSO"
"867",1991-06-01,28.34,"ENSO"
"1016",1991-07-01,27.84,"ENSO"
"1165",1991-08-01,27.3,"ENSO"
"1314",1991-09-01,26.98,"ENSO"
"1463",1991-10-01,27.64,"ENSO"
"1612",1991-11-01,27.79,"ENSO"
"1761",1991-12-01,28.2,"ENSO"
"123",1992-01-01,28.19,"ENSO"
"272",1992-02-01,28.39,"ENSO"
"421",1992-03-01,28.76,"ENSO"
"570",1992-04-01,29.18,"ENSO"
"719",1992-05-01,29.13,"ENSO"
"868",1992-06-01,28.22,"ENSO"
"1017",1992-07-01,27.5,"ENSO"
"1166",1992-08-01,26.73,"ENSO"
"1315",1992-09-01,26.61,"ENSO"
"1464",1992-10-01,26.39,"ENSO"
"1613",1992-11-01,26.51,"ENSO"
"1762",1992-12-01,26.63,"ENSO"
"124",1993-01-01,26.86,"ENSO"
"273",1993-02-01,27.18,"ENSO"
"422",1993-03-01,27.73,"ENSO"
"571",1993-04-01,28.68,"ENSO"
"720",1993-05-01,28.79,"ENSO"
"869",1993-06-01,28.33,"ENSO"
"1018",1993-07-01,27.55,"ENSO"
"1167",1993-08-01,27.04,"ENSO"
"1316",1993-09-01,27.01,"ENSO"
"1465",1993-10-01,27.09,"ENSO"
"1614",1993-11-01,26.94,"ENSO"
"1763",1993-12-01,26.77,"ENSO"
"125",1994-01-01,26.61,"ENSO"
"274",1994-02-01,26.6,"ENSO"
"423",1994-03-01,27.19,"ENSO"
"572",1994-04-01,27.8,"ENSO"
"721",1994-05-01,28,"ENSO"
"870",1994-06-01,27.96,"ENSO"
"1019",1994-07-01,27.38,"ENSO"
"1168",1994-08-01,27.4,"ENSO"
"1317",1994-09-01,27.15,"ENSO"
"1466",1994-10-01,27.63,"ENSO"
"1615",1994-11-01,27.79,"ENSO"
"1764",1994-12-01,27.8,"ENSO"
"126",1995-01-01,27.68,"ENSO"
"275",1995-02-01,27.64,"ENSO"
"424",1995-03-01,27.75,"ENSO"
"573",1995-04-01,28.04,"ENSO"
"722",1995-05-01,27.89,"ENSO"
"871",1995-06-01,27.77,"ENSO"
"1020",1995-07-01,27.26,"ENSO"
"1169",1995-08-01,26.5,"ENSO"
"1318",1995-09-01,26.18,"ENSO"
"1467",1995-10-01,26.01,"ENSO"
"1616",1995-11-01,25.87,"ENSO"
"1765",1995-12-01,25.86,"ENSO"
"127",1996-01-01,25.93,"ENSO"
"276",1996-02-01,26.1,"ENSO"
"425",1996-03-01,26.78,"ENSO"
"574",1996-04-01,27.43,"ENSO"
"723",1996-05-01,27.46,"ENSO"
"872",1996-06-01,27.57,"ENSO"
"1021",1996-07-01,27.08,"ENSO"
"1170",1996-08-01,26.58,"ENSO"
"1319",1996-09-01,26.41,"ENSO"
"1468",1996-10-01,26.46,"ENSO"
"1617",1996-11-01,26.35,"ENSO"
"1766",1996-12-01,26.16,"ENSO"
"128",1997-01-01,26.15,"ENSO"
"277",1997-02-01,26.53,"ENSO"
"426",1997-03-01,27.19,"ENSO"
"575",1997-04-01,28.11,"ENSO"
"724",1997-05-01,28.74,"ENSO"
"873",1997-06-01,28.84,"ENSO"
"1022",1997-07-01,28.83,"ENSO"
"1171",1997-08-01,28.81,"ENSO"
"1320",1997-09-01,28.85,"ENSO"
"1469",1997-10-01,29.02,"ENSO"
"1618",1997-11-01,29.08,"ENSO"
"1767",1997-12-01,28.89,"ENSO"
"129",1998-01-01,29,"ENSO"
"278",1998-02-01,28.84,"ENSO"
"427",1998-03-01,28.75,"ENSO"
"576",1998-04-01,28.67,"ENSO"
"725",1998-05-01,28.55,"ENSO"
"874",1998-06-01,27.3,"ENSO"
"1023",1998-07-01,26.49,"ENSO"
"1172",1998-08-01,26.04,"ENSO"
"1321",1998-09-01,25.93,"ENSO"
"1470",1998-10-01,25.54,"ENSO"
"1619",1998-11-01,25.43,"ENSO"
"1768",1998-12-01,25.08,"ENSO"
"130",1999-01-01,25.05,"ENSO"
"279",1999-02-01,25.35,"ENSO"
"428",1999-03-01,26.34,"ENSO"
"577",1999-04-01,26.96,"ENSO"
"726",1999-05-01,26.99,"ENSO"
"875",1999-06-01,26.74,"ENSO"
"1024",1999-07-01,26.39,"ENSO"
"1173",1999-08-01,25.89,"ENSO"
"1322",1999-09-01,25.91,"ENSO"
"1471",1999-10-01,25.7,"ENSO"
"1620",1999-11-01,25.24,"ENSO"
"1769",1999-12-01,25.04,"ENSO"
"131",2000-01-01,24.79,"ENSO"
"280",2000-02-01,25.23,"ENSO"
"429",2000-03-01,26,"ENSO"
"578",2000-04-01,26.97,"ENSO"
"727",2000-05-01,27.07,"ENSO"
"876",2000-06-01,26.93,"ENSO"
"1025",2000-07-01,26.65,"ENSO"
"1174",2000-08-01,26.52,"ENSO"
"1323",2000-09-01,26.36,"ENSO"
"1472",2000-10-01,26.18,"ENSO"
"1621",2000-11-01,25.91,"ENSO"
"1770",2000-12-01,25.67,"ENSO"
"132",2001-01-01,25.7,"ENSO"
"281",2001-02-01,26.13,"ENSO"
"430",2001-03-01,26.78,"ENSO"
"579",2001-04-01,27.47,"ENSO"
"728",2001-05-01,27.57,"ENSO"
"877",2001-06-01,27.58,"ENSO"
"1026",2001-07-01,27.24,"ENSO"
"1175",2001-08-01,26.8,"ENSO"
"1324",2001-09-01,26.47,"ENSO"
"1473",2001-10-01,26.47,"ENSO"
"1622",2001-11-01,26.37,"ENSO"
"1771",2001-12-01,26.13,"ENSO"
"133",2002-01-01,26.44,"ENSO"
"282",2002-02-01,26.76,"ENSO"
"431",2002-03-01,27.36,"ENSO"
"580",2002-04-01,27.91,"ENSO"
"729",2002-05-01,28.07,"ENSO"
"878",2002-06-01,28.37,"ENSO"
"1027",2002-07-01,27.8,"ENSO"
"1176",2002-08-01,27.57,"ENSO"
"1325",2002-09-01,27.57,"ENSO"
"1474",2002-10-01,27.89,"ENSO"
"1623",2002-11-01,28.06,"ENSO"
"1772",2002-12-01,28,"ENSO"
"134",2003-01-01,27.56,"ENSO"
"283",2003-02-01,27.4,"ENSO"
"432",2003-03-01,27.74,"ENSO"
"581",2003-04-01,27.74,"ENSO"
"730",2003-05-01,27.34,"ENSO"
"879",2003-06-01,27.5,"ENSO"
"1028",2003-07-01,27.37,"ENSO"
"1177",2003-08-01,26.92,"ENSO"
"1326",2003-09-01,26.9,"ENSO"
"1475",2003-10-01,27.19,"ENSO"
"1624",2003-11-01,27.05,"ENSO"
"1773",2003-12-01,26.91,"ENSO"
"135",2004-01-01,26.84,"ENSO"
"284",2004-02-01,26.93,"ENSO"
"433",2004-03-01,27.16,"ENSO"
"582",2004-04-01,27.83,"ENSO"
"731",2004-05-01,27.96,"ENSO"
"880",2004-06-01,27.82,"ENSO"
"1029",2004-07-01,27.64,"ENSO"
"1178",2004-08-01,27.54,"ENSO"
"1327",2004-09-01,27.42,"ENSO"
"1476",2004-10-01,27.46,"ENSO"
"1625",2004-11-01,27.27,"ENSO"
"1774",2004-12-01,27.3,"ENSO"
"136",2005-01-01,27.14,"ENSO"
"285",2005-02-01,27.02,"ENSO"
"434",2005-03-01,27.54,"ENSO"
"583",2005-04-01,28.05,"ENSO"
"732",2005-05-01,28.16,"ENSO"
"881",2005-06-01,27.91,"ENSO"
"1030",2005-07-01,27.22,"ENSO"
"1179",2005-08-01,26.83,"ENSO"
"1328",2005-09-01,26.67,"ENSO"
"1477",2005-10-01,26.59,"ENSO"
"1626",2005-11-01,26.21,"ENSO"
"1775",2005-12-01,25.83,"ENSO"
"137",2006-01-01,25.6,"ENSO"
"286",2006-02-01,26.05,"ENSO"
"435",2006-03-01,26.53,"ENSO"
"584",2006-04-01,27.47,"ENSO"
"733",2006-05-01,27.76,"ENSO"
"882",2006-06-01,27.78,"ENSO"
"1031",2006-07-01,27.25,"ENSO"
"1180",2006-08-01,27.25,"ENSO"
"1329",2006-09-01,27.38,"ENSO"
"1478",2006-10-01,27.49,"ENSO"
"1627",2006-11-01,27.64,"ENSO"
"1776",2006-12-01,27.69,"ENSO"
"138",2007-01-01,27.17,"ENSO"
"287",2007-02-01,26.88,"ENSO"
"436",2007-03-01,27.11,"ENSO"
"585",2007-04-01,27.61,"ENSO"
"734",2007-05-01,27.47,"ENSO"
"883",2007-06-01,27.52,"ENSO"
"1032",2007-07-01,26.86,"ENSO"
"1181",2007-08-01,26.31,"ENSO"
"1330",2007-09-01,25.71,"ENSO"
"1479",2007-10-01,25.33,"ENSO"
"1628",2007-11-01,25.07,"ENSO"
"1777",2007-12-01,24.98,"ENSO"
"139",2008-01-01,24.79,"ENSO"
"288",2008-02-01,25.07,"ENSO"
"437",2008-03-01,26.09,"ENSO"
"586",2008-04-01,26.88,"ENSO"
"735",2008-05-01,27.22,"ENSO"
"884",2008-06-01,27.24,"ENSO"
"1033",2008-07-01,27.19,"ENSO"
"1182",2008-08-01,26.83,"ENSO"
"1331",2008-09-01,26.47,"ENSO"
"1480",2008-10-01,26.43,"ENSO"
"1629",2008-11-01,26.29,"ENSO"
"1778",2008-12-01,25.69,"ENSO"
"140",2009-01-01,25.58,"ENSO"
"289",2009-02-01,26.05,"ENSO"
"438",2009-03-01,26.54,"ENSO"
"587",2009-04-01,27.52,"ENSO"
"736",2009-05-01,28.04,"ENSO"
"885",2009-06-01,28.17,"ENSO"
"1034",2009-07-01,27.91,"ENSO"
"1183",2009-08-01,27.49,"ENSO"
"1332",2009-09-01,27.43,"ENSO"
"1481",2009-10-01,27.69,"ENSO"
"1630",2009-11-01,28.15,"ENSO"
"1779",2009-12-01,28.4,"ENSO"
"141",2010-01-01,28,"ENSO"
"290",2010-02-01,27.94,"ENSO"
"439",2010-03-01,28.33,"ENSO"
"588",2010-04-01,28.33,"ENSO"
"737",2010-05-01,27.72,"ENSO"
"886",2010-06-01,27.07,"ENSO"
"1035",2010-07-01,26.34,"ENSO"
"1184",2010-08-01,25.55,"ENSO"
"1333",2010-09-01,25.19,"ENSO"
"1482",2010-10-01,25.08,"ENSO"
"1631",2010-11-01,25.08,"ENSO"
"1780",2010-12-01,24.95,"ENSO"
"142",2011-01-01,24.88,"ENSO"
"291",2011-02-01,25.5,"ENSO"
"440",2011-03-01,26.27,"ENSO"
"589",2011-04-01,27.03,"ENSO"
"738",2011-05-01,27.34,"ENSO"
"887",2011-06-01,27.43,"ENSO"
"1036",2011-07-01,27,"ENSO"
"1185",2011-08-01,26.22,"ENSO"
"1334",2011-09-01,25.99,"ENSO"
"1483",2011-10-01,25.81,"ENSO"
"1632",2011-11-01,25.56,"ENSO"
"1781",2011-12-01,25.54,"ENSO"
"143",2012-01-01,25.65,"ENSO"
"292",2012-02-01,26.15,"ENSO"
"441",2012-03-01,26.78,"ENSO"
"590",2012-04-01,27.48,"ENSO"
"739",2012-05-01,27.69,"ENSO"
"888",2012-06-01,27.82,"ENSO"
"1037",2012-07-01,27.66,"ENSO"
"1186",2012-08-01,27.54,"ENSO"
"1335",2012-09-01,27.19,"ENSO"
"1484",2012-10-01,26.96,"ENSO"
"1633",2012-11-01,26.98,"ENSO"
"1782",2012-12-01,26.45,"ENSO"
"144",2013-01-01,26.16,"ENSO"
"293",2013-02-01,26.36,"ENSO"
"442",2013-03-01,27.12,"ENSO"
"591",2013-04-01,27.69,"ENSO"
"740",2013-05-01,27.59,"ENSO"
"889",2013-06-01,27.36,"ENSO"
"1038",2013-07-01,26.94,"ENSO"
"1187",2013-08-01,26.59,"ENSO"
"1336",2013-09-01,26.66,"ENSO"
"1485",2013-10-01,26.49,"ENSO"
"1634",2013-11-01,26.64,"ENSO"
"1783",2013-12-01,26.5,"ENSO"
"145",2014-01-01,26.16,"ENSO"
"294",2014-02-01,26.31,"ENSO"
"443",2014-03-01,27.19,"ENSO"
"592",2014-04-01,28.05,"ENSO"
"741",2014-05-01,28.32,"ENSO"
"890",2014-06-01,28.16,"ENSO"
"1039",2014-07-01,27.36,"ENSO"
"1188",2014-08-01,27.02,"ENSO"
"1337",2014-09-01,27.12,"ENSO"
"1486",2014-10-01,27.22,"ENSO"
"1635",2014-11-01,27.54,"ENSO"
"1784",2014-12-01,27.36,"ENSO"
"146",2015-01-01,27.17,"ENSO"
"295",2015-02-01,27.34,"ENSO"
"444",2015-03-01,27.73,"ENSO"
"593",2015-04-01,28.67,"ENSO"
"742",2015-05-01,28.9,"ENSO"
"891",2015-06-01,28.96,"ENSO"
"1040",2015-07-01,28.78,"ENSO"
"1189",2015-08-01,28.75,"ENSO"
"1338",2015-09-01,28.76,"ENSO"
"1487",2015-10-01,28.94,"ENSO"
"1636",2015-11-01,29.23,"ENSO"
"1785",2015-12-01,29.14,"ENSO"
"147",2016-01-01,29.14,"ENSO"
"296",2016-02-01,28.87,"ENSO"
"445",2016-03-01,28.86,"ENSO"
"594",2016-04-01,28.82,"ENSO"
"743",2016-05-01,28.32,"ENSO"
"892",2016-06-01,27.75,"ENSO"
"1041",2016-07-01,26.97,"ENSO"
"1190",2016-08-01,26.4,"ENSO"
"1339",2016-09-01,26.29,"ENSO"
"1488",2016-10-01,25.99,"ENSO"
"1637",2016-11-01,26.02,"ENSO"
"1786",2016-12-01,26.07,"ENSO"
"148",2017-01-01,26.24,"ENSO"
"297",2017-02-01,26.75,"ENSO"
"446",2017-03-01,27.17,"ENSO"
"595",2017-04-01,27.99,"ENSO"
"744",2017-05-01,28.17,"ENSO"
"893",2017-06-01,27.91,"ENSO"
"1042",2017-07-01,27.44,"ENSO"
"1191",2017-08-01,26.69,"ENSO"
"1340",2017-09-01,26.2,"ENSO"
"1489",2017-10-01,26.21,"ENSO"
"1638",2017-11-01,25.81,"ENSO"
"1787",2017-12-01,25.74,"ENSO"
"149",2018-01-01,25.72,"ENSO"
"298",2018-02-01,26.03,"ENSO"
"447",2018-03-01,26.53,"ENSO"
"596",2018-04-01,27.41,"ENSO"
"745",2018-05-01,27.75,"ENSO"
"894",2018-06-01,27.81,"ENSO"
"1043",2018-07-01,27.49,"ENSO"
"1192",2018-08-01,26.93,"ENSO"
"1341",2018-09-01,27.05,"ENSO"
"1490",2018-10-01,27.57,"ENSO"
"1639",2018-11-01,27.65,"ENSO"
"1788",2018-12-01,27.56,"ENSO"
