"","Date","Value","Index"
"729",1977-05-01,-0.4,"NAO"
"883",1977-06-01,-1.5,"NAO"
"1037",1977-07-01,0.5,"NAO"
"1191",1977-08-01,-0.5,"NAO"
"1345",1977-09-01,-0.9,"NAO"
"1499",1977-10-01,0.7,"NAO"
"1653",1977-11-01,-0.7,"NAO"
"1807",1977-12-01,-1.6,"NAO"
"114",1978-01-01,1.6,"NAO"
"268",1978-02-01,-3.1,"NAO"
"422",1978-03-01,2.9,"NAO"
"576",1978-04-01,-1.9,"NAO"
"730",1978-05-01,1.5,"NAO"
"884",1978-06-01,1.2,"NAO"
"1038",1978-07-01,-2.3,"NAO"
"1192",1978-08-01,-2.1,"NAO"
"1346",1978-09-01,0.2,"NAO"
"1500",1978-10-01,-0.2,"NAO"
"1654",1978-11-01,2.7,"NAO"
"1808",1978-12-01,-3.1,"NAO"
"115",1979-01-01,-2.6,"NAO"
"269",1979-02-01,-1,"NAO"
"423",1979-03-01,1.2,"NAO"
"577",1979-04-01,-1.5,"NAO"
"731",1979-05-01,-0.1,"NAO"
"885",1979-06-01,0.6,"NAO"
"1039",1979-07-01,0.5,"NAO"
"1193",1979-08-01,0,"NAO"
"1347",1979-09-01,0.4,"NAO"
"1501",1979-10-01,0.2,"NAO"
"1655",1979-11-01,1.3,"NAO"
"1809",1979-12-01,1.3,"NAO"
"116",1980-01-01,-1.7,"NAO"
"270",1980-02-01,0.5,"NAO"
"424",1980-03-01,0,"NAO"
"578",1980-04-01,-0.2,"NAO"
"732",1980-05-01,-2.1,"NAO"
"886",1980-06-01,1.3,"NAO"
"1040",1980-07-01,-1.6,"NAO"
"1194",1980-08-01,-2.1,"NAO"
"1348",1980-09-01,1.6,"NAO"
"1502",1980-10-01,-1.3,"NAO"
"1656",1980-11-01,-2.7,"NAO"
"1810",1980-12-01,1.5,"NAO"
"117",1981-01-01,1,"NAO"
"271",1981-02-01,1.2,"NAO"
"425",1981-03-01,-1.1,"NAO"
"579",1981-04-01,-1.2,"NAO"
"733",1981-05-01,0.1,"NAO"
"887",1981-06-01,-1.8,"NAO"
"1041",1981-07-01,1.6,"NAO"
"1195",1981-08-01,0.4,"NAO"
"1349",1981-09-01,-0.3,"NAO"
"1503",1981-10-01,0.3,"NAO"
"1657",1981-11-01,-0.8,"NAO"
"1811",1981-12-01,-1.6,"NAO"
"118",1982-01-01,-1.3,"NAO"
"272",1982-02-01,1.7,"NAO"
"426",1982-03-01,2.5,"NAO"
"580",1982-04-01,-0.6,"NAO"
"734",1982-05-01,1,"NAO"
"888",1982-06-01,-3,"NAO"
"1042",1982-07-01,-0.8,"NAO"
"1196",1982-08-01,2.5,"NAO"
"1350",1982-09-01,0.5,"NAO"
"1504",1982-10-01,1.1,"NAO"
"1658",1982-11-01,2.2,"NAO"
"1812",1982-12-01,2.6,"NAO"
"119",1983-01-01,2.6,"NAO"
"273",1983-02-01,-1.1,"NAO"
"427",1983-03-01,2,"NAO"
"581",1983-04-01,-1.2,"NAO"
"735",1983-05-01,-0.4,"NAO"
"889",1983-06-01,0.6,"NAO"
"1043",1983-07-01,-0.5,"NAO"
"1197",1983-08-01,1.4,"NAO"
"1351",1983-09-01,-1.9,"NAO"
"1505",1983-10-01,2,"NAO"
"1659",1983-11-01,-3.6,"NAO"
"1813",1983-12-01,0.3,"NAO"
"120",1984-01-01,3.4,"NAO"
"274",1984-02-01,1.6,"NAO"
"428",1984-03-01,-1.9,"NAO"
"582",1984-04-01,-1,"NAO"
"736",1984-05-01,1.6,"NAO"
"890",1984-06-01,0.3,"NAO"
"1044",1984-07-01,-1.7,"NAO"
"1198",1984-08-01,0.5,"NAO"
"1352",1984-09-01,0.4,"NAO"
"1506",1984-10-01,1.3,"NAO"
"1660",1984-11-01,0.3,"NAO"
"1814",1984-12-01,1.5,"NAO"
"121",1985-01-01,-2.7,"NAO"
"275",1985-02-01,-1.5,"NAO"
"429",1985-03-01,0.6,"NAO"
"583",1985-04-01,0.2,"NAO"
"737",1985-05-01,-0.9,"NAO"
"891",1985-06-01,-1.9,"NAO"
"1045",1985-07-01,0.3,"NAO"
"1199",1985-08-01,1.2,"NAO"
"1353",1985-09-01,-1.7,"NAO"
"1507",1985-10-01,-0.4,"NAO"
"1661",1985-11-01,-2.4,"NAO"
"1815",1985-12-01,-1.2,"NAO"
"122",1986-01-01,2.4,"NAO"
"276",1986-02-01,-2.7,"NAO"
"430",1986-03-01,3.9,"NAO"
"584",1986-04-01,0,"NAO"
"738",1986-05-01,2.4,"NAO"
"892",1986-06-01,0.6,"NAO"
"1046",1986-07-01,0.6,"NAO"
"1200",1986-08-01,-3.7,"NAO"
"1354",1986-09-01,-3.3,"NAO"
"1508",1986-10-01,3.6,"NAO"
"1662",1986-11-01,3.3,"NAO"
"1816",1986-12-01,1.9,"NAO"
"123",1987-01-01,-3.5,"NAO"
"277",1987-02-01,-0.7,"NAO"
"431",1987-03-01,-0.1,"NAO"
"585",1987-04-01,0.6,"NAO"
"739",1987-05-01,-1.8,"NAO"
"893",1987-06-01,-1.1,"NAO"
"1047",1987-07-01,0,"NAO"
"1201",1987-08-01,-3.3,"NAO"
"1355",1987-09-01,-0.4,"NAO"
"1509",1987-10-01,0.8,"NAO"
"1663",1987-11-01,0.1,"NAO"
"1817",1987-12-01,-2.3,"NAO"
"124",1988-01-01,1.1,"NAO"
"278",1988-02-01,0.3,"NAO"
"432",1988-03-01,0.9,"NAO"
"586",1988-04-01,-2.4,"NAO"
"740",1988-05-01,-0.4,"NAO"
"894",1988-06-01,0.2,"NAO"
"1048",1988-07-01,0.8,"NAO"
"1202",1988-08-01,1.5,"NAO"
"1356",1988-09-01,0.6,"NAO"
"1510",1988-10-01,-1.6,"NAO"
"1664",1988-11-01,-2.2,"NAO"
"1818",1988-12-01,0.5,"NAO"
"125",1989-01-01,2.4,"NAO"
"279",1989-02-01,3.2,"NAO"
"433",1989-03-01,3.2,"NAO"
"587",1989-04-01,0.8,"NAO"
"741",1989-05-01,0.3,"NAO"
"895",1989-06-01,-1.2,"NAO"
"1049",1989-07-01,-0.6,"NAO"
"1203",1989-08-01,2.4,"NAO"
"1357",1989-09-01,-0.4,"NAO"
"1511",1989-10-01,0.9,"NAO"
"1665",1989-11-01,-1.4,"NAO"
"1819",1989-12-01,-3.4,"NAO"
"126",1990-01-01,3,"NAO"
"280",1990-02-01,3.2,"NAO"
"434",1990-03-01,2.3,"NAO"
"588",1990-04-01,3.1,"NAO"
"742",1990-05-01,-2,"NAO"
"896",1990-06-01,1,"NAO"
"1050",1990-07-01,-0.1,"NAO"
"1204",1990-08-01,0.9,"NAO"
"1358",1990-09-01,-0.7,"NAO"
"1512",1990-10-01,0.5,"NAO"
"1666",1990-11-01,-1.1,"NAO"
"1820",1990-12-01,1.1,"NAO"
"127",1991-01-01,0.7,"NAO"
"281",1991-02-01,0.5,"NAO"
"435",1991-03-01,-0.1,"NAO"
"589",1991-04-01,1.1,"NAO"
"743",1991-05-01,1,"NAO"
"897",1991-06-01,-0.9,"NAO"
"1051",1991-07-01,-1.4,"NAO"
"1205",1991-08-01,1.6,"NAO"
"1359",1991-09-01,-0.5,"NAO"
"1513",1991-10-01,-0.3,"NAO"
"1667",1991-11-01,1.6,"NAO"
"1821",1991-12-01,0.2,"NAO"
"128",1992-01-01,-1,"NAO"
"282",1992-02-01,2,"NAO"
"436",1992-03-01,2,"NAO"
"590",1992-04-01,1.8,"NAO"
"744",1992-05-01,0.3,"NAO"
"898",1992-06-01,-0.2,"NAO"
"1052",1992-07-01,-0.2,"NAO"
"1206",1992-08-01,2.3,"NAO"
"1360",1992-09-01,-0.5,"NAO"
"1514",1992-10-01,-1.2,"NAO"
"1668",1992-11-01,2.2,"NAO"
"1822",1992-12-01,1.2,"NAO"
"129",1993-01-01,2.1,"NAO"
"283",1993-02-01,0.3,"NAO"
"437",1993-03-01,1.2,"NAO"
"591",1993-04-01,1.5,"NAO"
"745",1993-05-01,-3.6,"NAO"
"899",1993-06-01,-0.3,"NAO"
"1053",1993-07-01,-0.2,"NAO"
"1207",1993-08-01,-0.2,"NAO"
"1361",1993-09-01,-2.6,"NAO"
"1515",1993-10-01,-0.7,"NAO"
"1669",1993-11-01,2.5,"NAO"
"1823",1993-12-01,2.6,"NAO"
"130",1994-01-01,2,"NAO"
"284",1994-02-01,-0.4,"NAO"
"438",1994-03-01,4.4,"NAO"
"592",1994-04-01,1.1,"NAO"
"746",1994-05-01,-0.5,"NAO"
"900",1994-06-01,2.1,"NAO"
"1054",1994-07-01,0.7,"NAO"
"1208",1994-08-01,-1,"NAO"
"1362",1994-09-01,-0.1,"NAO"
"1516",1994-10-01,-1.2,"NAO"
"1670",1994-11-01,0.2,"NAO"
"1824",1994-12-01,1.6,"NAO"
"131",1995-01-01,1.4,"NAO"
"285",1995-02-01,2.3,"NAO"
"439",1995-03-01,1.8,"NAO"
"593",1995-04-01,-1.9,"NAO"
"747",1995-05-01,-0.8,"NAO"
"901",1995-06-01,-2.1,"NAO"
"1055",1995-07-01,-1.4,"NAO"
"1209",1995-08-01,-0.8,"NAO"
"1363",1995-09-01,0.6,"NAO"
"1517",1995-10-01,-0.3,"NAO"
"1671",1995-11-01,-3,"NAO"
"1825",1995-12-01,-3.8,"NAO"
"132",1996-01-01,-1.8,"NAO"
"286",1996-02-01,0.9,"NAO"
"440",1996-03-01,-2.6,"NAO"
"594",1996-04-01,-1,"NAO"
"748",1996-05-01,-1.8,"NAO"
"902",1996-06-01,0.7,"NAO"
"1056",1996-07-01,1.2,"NAO"
"1210",1996-08-01,0.6,"NAO"
"1364",1996-09-01,-0.6,"NAO"
"1518",1996-10-01,1.6,"NAO"
"1672",1996-11-01,1,"NAO"
"1826",1996-12-01,-3.6,"NAO"
"133",1997-01-01,-2.4,"NAO"
"287",1997-02-01,3.7,"NAO"
"441",1997-03-01,1.2,"NAO"
"595",1997-04-01,-1.8,"NAO"
"749",1997-05-01,-1.9,"NAO"
"903",1997-06-01,-3.1,"NAO"
"1057",1997-07-01,1.1,"NAO"
"1211",1997-08-01,0.7,"NAO"
"1365",1997-09-01,-0.8,"NAO"
"1519",1997-10-01,-2.6,"NAO"
"1673",1997-11-01,0.1,"NAO"
"1827",1997-12-01,-0.5,"NAO"
"134",1998-01-01,-0.7,"NAO"
"288",1998-02-01,0.7,"NAO"
"442",1998-03-01,0.5,"NAO"
"596",1998-04-01,0.7,"NAO"
"750",1998-05-01,-0.2,"NAO"
"904",1998-06-01,-1,"NAO"
"1058",1998-07-01,0.3,"NAO"
"1212",1998-08-01,1.5,"NAO"
"1366",1998-09-01,-2,"NAO"
"1520",1998-10-01,1,"NAO"
"1674",1998-11-01,0.9,"NAO"
"1828",1998-12-01,1.6,"NAO"
"135",1999-01-01,1.3,"NAO"
"289",1999-02-01,2.2,"NAO"
"443",1999-03-01,0.2,"NAO"
"597",1999-04-01,0,"NAO"
"751",1999-05-01,0.4,"NAO"
"905",1999-06-01,1.2,"NAO"
"1059",1999-07-01,-1.8,"NAO"
"1213",1999-08-01,-2.6,"NAO"
"1367",1999-09-01,0.9,"NAO"
"1521",1999-10-01,0.4,"NAO"
"1675",1999-11-01,0.8,"NAO"
"1829",1999-12-01,1.7,"NAO"
"136",2000-01-01,0.1,"NAO"
"290",2000-02-01,3.1,"NAO"
"444",2000-03-01,0.4,"NAO"
"598",2000-04-01,-2.5,"NAO"
"752",2000-05-01,1.4,"NAO"
"906",2000-06-01,-0.5,"NAO"
"1060",2000-07-01,-2.9,"NAO"
"1214",2000-08-01,0.4,"NAO"
"1368",2000-09-01,0.2,"NAO"
"1522",2000-10-01,4.5,"NAO"
"1676",2000-11-01,0,"NAO"
"1830",2000-12-01,-2.2,"NAO"
"137",2001-01-01,-0.1,"NAO"
"291",2001-02-01,-0.5,"NAO"
"445",2001-03-01,-1.5,"NAO"
"599",2001-04-01,1.4,"NAO"
"753",2001-05-01,-1,"NAO"
"907",2001-06-01,-1.9,"NAO"
"1061",2001-07-01,0.3,"NAO"
"1215",2001-08-01,0.6,"NAO"
"1369",2001-09-01,-2.8,"NAO"
"1523",2001-10-01,0.9,"NAO"
"1677",2001-11-01,1.4,"NAO"
"1831",2001-12-01,-4.1,"NAO"
"138",2002-01-01,0.5,"NAO"
"292",2002-02-01,1.7,"NAO"
"446",2002-03-01,0.9,"NAO"
"600",2002-04-01,2.2,"NAO"
"754",2002-05-01,1.9,"NAO"
"908",2002-06-01,1.9,"NAO"
"1062",2002-07-01,1.6,"NAO"
"1216",2002-08-01,0.6,"NAO"
"1370",2002-09-01,-4.4,"NAO"
"1524",2002-10-01,-2,"NAO"
"1678",2002-11-01,1.3,"NAO"
"1832",2002-12-01,-2.4,"NAO"
"139",2003-01-01,0.4,"NAO"
"293",2003-02-01,1.2,"NAO"
"447",2003-03-01,0.5,"NAO"
"601",2003-04-01,-1.9,"NAO"
"755",2003-05-01,0.8,"NAO"
"909",2003-06-01,-0.5,"NAO"
"1063",2003-07-01,0.4,"NAO"
"1217",2003-08-01,-2,"NAO"
"1371",2003-09-01,-0.6,"NAO"
"1525",2003-10-01,-1,"NAO"
"1679",2003-11-01,1.4,"NAO"
"1833",2003-12-01,-1.1,"NAO"
"140",2004-01-01,0.2,"NAO"
"294",2004-02-01,-1.4,"NAO"
"448",2004-03-01,1.5,"NAO"
"602",2004-04-01,1.7,"NAO"
"756",2004-05-01,0.9,"NAO"
"910",2004-06-01,-1.5,"NAO"
"1064",2004-07-01,-0.8,"NAO"
"1218",2004-08-01,-1.5,"NAO"
"1372",2004-09-01,2,"NAO"
"1526",2004-10-01,-2,"NAO"
"1680",2004-11-01,-0.2,"NAO"
"1834",2004-12-01,2.6,"NAO"
"141",2005-01-01,1,"NAO"
"295",2005-02-01,-0.6,"NAO"
"449",2005-03-01,-3,"NAO"
"603",2005-04-01,0.2,"NAO"
"757",2005-05-01,-1.6,"NAO"
"911",2005-06-01,-1.4,"NAO"
"1065",2005-07-01,-0.5,"NAO"
"1219",2005-08-01,1.8,"NAO"
"1373",2005-09-01,1.2,"NAO"
"1527",2005-10-01,-1.5,"NAO"
"1681",2005-11-01,0.7,"NAO"
"1835",2005-12-01,-0.7,"NAO"
"142",2006-01-01,1,"NAO"
"296",2006-02-01,-0.7,"NAO"
"450",2006-03-01,-1.8,"NAO"
"604",2006-04-01,1,"NAO"
"758",2006-05-01,-0.6,"NAO"
"912",2006-06-01,0,"NAO"
"1066",2006-07-01,-0.3,"NAO"
"1220",2006-08-01,-0.9,"NAO"
"1374",2006-09-01,-0.4,"NAO"
"1528",2006-10-01,-2.4,"NAO"
"1682",2006-11-01,1.2,"NAO"
"1836",2006-12-01,2.1,"NAO"
"143",2007-01-01,1.1,"NAO"
"297",2007-02-01,-0.2,"NAO"
"451",2007-03-01,3.1,"NAO"
"605",2007-04-01,-0.1,"NAO"
"759",2007-05-01,2.9,"NAO"
"913",2007-06-01,-3.5,"NAO"
"1067",2007-07-01,-1,"NAO"
"1221",2007-08-01,-0.2,"NAO"
"1375",2007-09-01,-0.1,"NAO"
"1529",2007-10-01,0.9,"NAO"
"1683",2007-11-01,-1.2,"NAO"
"1837",2007-12-01,0.9,"NAO"
"144",2008-01-01,1.4,"NAO"
"298",2008-02-01,0.4,"NAO"
"452",2008-03-01,1.6,"NAO"
"606",2008-04-01,-2.8,"NAO"
"760",2008-05-01,-2.1,"NAO"
"914",2008-06-01,-0.2,"NAO"
"1068",2008-07-01,0,"NAO"
"1222",2008-08-01,2,"NAO"
"1376",2008-09-01,0.2,"NAO"
"1530",2008-10-01,3.1,"NAO"
"1684",2008-11-01,1.3,"NAO"
"1838",2008-12-01,0.5,"NAO"
"145",2009-01-01,1.6,"NAO"
"299",2009-02-01,-0.2,"NAO"
"453",2009-03-01,1.7,"NAO"
"607",2009-04-01,2.8,"NAO"
"761",2009-05-01,2.7,"NAO"
"915",2009-06-01,-3.8,"NAO"
"1069",2009-07-01,-2,"NAO"
"1223",2009-08-01,2.2,"NAO"
"1377",2009-09-01,1.4,"NAO"
"1531",2009-10-01,-2.2,"NAO"
"1685",2009-11-01,2.1,"NAO"
"1839",2009-12-01,-4.6,"NAO"
"146",2010-01-01,-1.9,"NAO"
"300",2010-02-01,-3.6,"NAO"
"454",2010-03-01,-1.5,"NAO"
"608",2010-04-01,-2.5,"NAO"
"762",2010-05-01,-0.8,"NAO"
"916",2010-06-01,-0.3,"NAO"
"1070",2010-07-01,1.7,"NAO"
"1224",2010-08-01,-1.9,"NAO"
"1378",2010-09-01,-0.2,"NAO"
"1532",2010-10-01,-0.8,"NAO"
"1686",2010-11-01,-1.5,"NAO"
"1840",2010-12-01,-5.6,"NAO"
"147",2011-01-01,-1.3,"NAO"
"301",2011-02-01,1.9,"NAO"
"455",2011-03-01,0.4,"NAO"
"609",2011-04-01,2.1,"NAO"
"763",2011-05-01,1.8,"NAO"
"917",2011-06-01,-0.8,"NAO"
"1071",2011-07-01,0.3,"NAO"
"1225",2011-08-01,-1.4,"NAO"
"1379",2011-09-01,1.1,"NAO"
"1533",2011-10-01,1.6,"NAO"
"1687",2011-11-01,1.2,"NAO"
"1841",2011-12-01,3.5,"NAO"
"148",2012-01-01,1.7,"NAO"
"302",2012-02-01,1.3,"NAO"
"456",2012-03-01,0.9,"NAO"
"610",2012-04-01,0.4,"NAO"
"764",2012-05-01,-3.3,"NAO"
"918",2012-06-01,-2.5,"NAO"
"1072",2012-07-01,-0.6,"NAO"
"1226",2012-08-01,-2.1,"NAO"
"1380",2012-09-01,-0.1,"NAO"
"1534",2012-10-01,-3.3,"NAO"
"1688",2012-11-01,1.6,"NAO"
"1842",2012-12-01,-0.4,"NAO"
"149",2013-01-01,0.8,"NAO"
"303",2013-02-01,0.1,"NAO"
"457",2013-03-01,-4.3,"NAO"
"611",2013-04-01,-0.4,"NAO"
"765",2013-05-01,3,"NAO"
"919",2013-06-01,1.8,"NAO"
"1073",2013-07-01,-1.5,"NAO"
"1227",2013-08-01,2.7,"NAO"
"1381",2013-09-01,-0.2,"NAO"
"1535",2013-10-01,-1,"NAO"
"1689",2013-11-01,1.6,"NAO"
"1843",2013-12-01,2.8,"NAO"
"150",2014-01-01,2,"NAO"
"304",2014-02-01,2.2,"NAO"
"458",2014-03-01,2.2,"NAO"
"612",2014-04-01,-0.4,"NAO"
"766",2014-05-01,1.4,"NAO"
"920",2014-06-01,-1.7,"NAO"
"1074",2014-07-01,0.2,"NAO"
"1228",2014-08-01,-0.8,"NAO"
"1382",2014-09-01,-2.1,"NAO"
"1536",2014-10-01,0.1,"NAO"
"1690",2014-11-01,0.6,"NAO"
"1844",2014-12-01,2.9,"NAO"
"151",2015-01-01,3.5,"NAO"
"305",2015-02-01,2.4,"NAO"
"459",2015-03-01,3.1,"NAO"
"613",2015-04-01,-0.1,"NAO"
"767",2015-05-01,1.9,"NAO"
"921",2015-06-01,-0.7,"NAO"
"1075",2015-07-01,-2.3,"NAO"
"1229",2015-08-01,1,"NAO"
"1383",2015-09-01,-1.6,"NAO"
"1537",2015-10-01,-0.6,"NAO"
"1691",2015-11-01,2.7,"NAO"
"1845",2015-12-01,0.8,"NAO"
"152",2016-01-01,0,"NAO"
"306",2016-02-01,2.4,"NAO"
"460",2016-03-01,1.4,"NAO"
"614",2016-04-01,-1.7,"NAO"
"768",2016-05-01,-0.8,"NAO"
"922",2016-06-01,-0.2,"NAO"
"1076",2016-07-01,0.4,"NAO"
"1230",2016-08-01,0.2,"NAO"
"1384",2016-09-01,2.8,"NAO"
"1538",2016-10-01,-1.2,"NAO"
"1692",2016-11-01,1,"NAO"
"1846",2016-12-01,0.9,"NAO"
"153",2017-01-01,-0.4,"NAO"
"307",2017-02-01,1.2,"NAO"
"461",2017-03-01,1.5,"NAO"
"615",2017-04-01,-1,"NAO"
"769",2017-05-01,-2.4,"NAO"
"923",2017-06-01,1.4,"NAO"
"1077",2017-07-01,1.8,"NAO"
"1231",2017-08-01,0.3,"NAO"
"1385",2017-09-01,2.3,"NAO"
"1539",2017-10-01,0.7,"NAO"
"1693",2017-11-01,-1.2,"NAO"
"1847",2017-12-01,0.8,"NAO"
"154",2018-01-01,2.4,"NAO"
"308",2018-02-01,0.9,"NAO"
"462",2018-03-01,-1,"NAO"
"616",2018-04-01,1.2,"NAO"
"770",2018-05-01,NA,"NAO"
"924",2018-06-01,NA,"NAO"
"1078",2018-07-01,NA,"NAO"
"1232",2018-08-01,NA,"NAO"
"1386",2018-09-01,NA,"NAO"
"1540",2018-10-01,NA,"NAO"
"1694",2018-11-01,NA,"NAO"
"1848",2018-12-01,NA,"NAO"
