"","Date","Value","Index"
"490",1939-10-01,1013.89,"NPI"
"491",1939-11-01,1010.04,"NPI"
"492",1939-12-01,1000.95,"NPI"
"493",1940-01-01,998.68,"NPI"
"494",1940-02-01,1001.72,"NPI"
"495",1940-03-01,1007.03,"NPI"
"496",1940-04-01,1008.64,"NPI"
"497",1940-05-01,1014.86,"NPI"
"498",1940-06-01,1014.73,"NPI"
"499",1940-07-01,1016.19,"NPI"
"500",1940-08-01,1016.28,"NPI"
"501",1940-09-01,1012.8,"NPI"
"502",1940-10-01,1010.68,"NPI"
"503",1940-11-01,1010.7,"NPI"
"504",1940-12-01,1003.13,"NPI"
"505",1941-01-01,1001.01,"NPI"
"506",1941-02-01,1002.41,"NPI"
"507",1941-03-01,1009.52,"NPI"
"508",1941-04-01,1010.07,"NPI"
"509",1941-05-01,1015.56,"NPI"
"510",1941-06-01,1012.68,"NPI"
"511",1941-07-01,1016.02,"NPI"
"512",1941-08-01,1015.94,"NPI"
"513",1941-09-01,1014.02,"NPI"
"514",1941-10-01,1013.18,"NPI"
"515",1941-11-01,1012.24,"NPI"
"516",1941-12-01,1006.84,"NPI"
"517",1942-01-01,1001.25,"NPI"
"518",1942-02-01,1006.46,"NPI"
"519",1942-03-01,1013.71,"NPI"
"520",1942-04-01,1011.89,"NPI"
"521",1942-05-01,1014.66,"NPI"
"522",1942-06-01,1015,"NPI"
"523",1942-07-01,1016.54,"NPI"
"524",1942-08-01,1014.72,"NPI"
"525",1942-09-01,1013.45,"NPI"
"526",1942-10-01,1013.35,"NPI"
"527",1942-11-01,1015.46,"NPI"
"528",1942-12-01,1012.28,"NPI"
"529",1943-01-01,1007.83,"NPI"
"530",1943-02-01,1010.27,"NPI"
"531",1943-03-01,1015.82,"NPI"
"532",1943-04-01,1010.19,"NPI"
"533",1943-05-01,1015.22,"NPI"
"534",1943-06-01,1014.95,"NPI"
"535",1943-07-01,1016.41,"NPI"
"536",1943-08-01,1017.17,"NPI"
"537",1943-09-01,1013.9,"NPI"
"538",1943-10-01,1010.64,"NPI"
"539",1943-11-01,1005.96,"NPI"
"540",1943-12-01,1005.97,"NPI"
"541",1944-01-01,1001.84,"NPI"
"542",1944-02-01,1010.73,"NPI"
"543",1944-03-01,1014.5,"NPI"
"544",1944-04-01,1012.33,"NPI"
"545",1944-05-01,1013.95,"NPI"
"546",1944-06-01,1015.23,"NPI"
"547",1944-07-01,1017.61,"NPI"
"548",1944-08-01,1017.8,"NPI"
"549",1944-09-01,1016.79,"NPI"
"550",1944-10-01,1014.31,"NPI"
"551",1944-11-01,1007.76,"NPI"
"552",1944-12-01,NA,"NPI"
"553",1945-01-01,1000.37,"NPI"
"554",1945-02-01,1005.02,"NPI"
"555",1945-03-01,1011.15,"NPI"
"556",1945-04-01,1018.37,"NPI"
"557",1945-05-01,1012.48,"NPI"
"558",1945-06-01,1016.22,"NPI"
"559",1945-07-01,1016.23,"NPI"
"560",1945-08-01,1018.61,"NPI"
"561",1945-09-01,1014.54,"NPI"
"562",1945-10-01,1012.88,"NPI"
"563",1945-11-01,1016.1,"NPI"
"564",1945-12-01,1004.14,"NPI"
"565",1946-01-01,1006.72,"NPI"
"566",1946-02-01,1006.27,"NPI"
"567",1946-03-01,1013.4,"NPI"
"568",1946-04-01,1014.63,"NPI"
"569",1946-05-01,1014.3,"NPI"
"570",1946-06-01,1015.64,"NPI"
"571",1946-07-01,1016.54,"NPI"
"572",1946-08-01,1017.14,"NPI"
"573",1946-09-01,1014.32,"NPI"
"574",1946-10-01,1014.2,"NPI"
"575",1946-11-01,1014.62,"NPI"
"576",1946-12-01,1013.31,"NPI"
"577",1947-01-01,1012.8,"NPI"
"578",1947-02-01,1001.92,"NPI"
"579",1947-03-01,1010.71,"NPI"
"580",1947-04-01,1013.05,"NPI"
"581",1947-05-01,1012.09,"NPI"
"582",1947-06-01,1014.45,"NPI"
"583",1947-07-01,1016.89,"NPI"
"584",1947-08-01,1018.15,"NPI"
"585",1947-09-01,1016.64,"NPI"
"586",1947-10-01,1010.5,"NPI"
"587",1947-11-01,1007.25,"NPI"
"588",1947-12-01,1009.65,"NPI"
"589",1948-01-01,1009.12,"NPI"
"590",1948-02-01,1014,"NPI"
"591",1948-03-01,1016.66,"NPI"
